DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive2/halfing:union_requests,0,1000000,4000000,0.02,0.65,true,1333849.000,878.547
Adaptive2/halfing,1,1000000,4000000,0.02,0.65,true,2354516.509,610260.052
Adaptive2/halfing:cross_node_read,1,1000000,4000000,0.02,0.65,true,1723859.500,2010247.092
Adaptive2/halfing:this_node_read,1,1000000,4000000,0.02,0.65,true,15170764.167,123415.353
Adaptive2/halfing:cross_node_write,1,1000000,4000000,0.02,0.65,true,2.000,4.899
Adaptive2/halfing:this_node_read_success,1,1000000,4000000,0.02,0.65,true,195471.833,377271.608
Adaptive2/halfing:this_node_write,1,1000000,4000000,0.02,0.65,true,2.333,5.715
Adaptive2/halfing:global_data_read_write,1,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,4000000,0.02,0.65,true,2476171.667,978.032
Adaptive2/halfing:same_set_requests_false,1,1000000,4000000,0.02,0.65,true,1473.333,1027.969
Adaptive2/halfing:union_requests,1,1000000,4000000,0.02,0.65,true,1331854.000,753.666
Adaptive2/halfing,2,1000000,4000000,0.02,0.65,true,2365819.793,602848.041
Adaptive2/halfing:cross_node_read,2,1000000,4000000,0.02,0.65,true,1510994.833,1530098.444
Adaptive2/halfing:this_node_read,2,1000000,4000000,0.02,0.65,true,15340643.500,146403.583
Adaptive2/halfing:cross_node_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,4000000,0.02,0.65,true,98479.833,227024.487
Adaptive2/halfing:this_node_write,2,1000000,4000000,0.02,0.65,true,54503.833,133309.700
Adaptive2/halfing:global_data_read_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,4000000,0.02,0.65,true,2475369.000,1770.679
Adaptive2/halfing:same_set_requests_false,2,1000000,4000000,0.02,0.65,true,1183.000,788.770
Adaptive2/halfing:union_requests,2,1000000,4000000,0.02,0.65,true,1333021.000,1011.096
Adaptive3/halfing,0,1000000,4000000,0.02,0.65,true,1446543.142,392404.306
Adaptive3/halfing:cross_node_read,0,1000000,4000000,0.02,0.65,true,1915510.333,898447.208
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.02,0.65,true,13080128.833,416533.778
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.02,0.65,true,26.167,64.095
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.02,0.65,true,5990393.667,253138.706
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.02,0.65,true,53082.333,123444.156
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.02,0.65,true,2474664.500,219.833
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.02,0.65,true,985.500,887.926
Adaptive3/halfing:union_requests,0,1000000,4000000,0.02,0.65,true,1333849.000,878.547
Adaptive3/halfing,1,1000000,4000000,0.02,0.65,true,1460951.917,397567.619
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.02,0.65,true,1734200.667,537553.834
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.02,0.65,true,12981679.833,247620.202
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.02,0.65,true,2.000,4.899
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.02,0.65,true,6033079.667,164040.301
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.02,0.65,true,8219.167,19403.615
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.02,0.65,true,2476750.667,208.570
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.02,0.65,true,894.333,961.609
Adaptive3/halfing:union_requests,1,1000000,4000000,0.02,0.65,true,1331854.000,753.666
Adaptive3/halfing,2,1000000,4000000,0.02,0.65,true,1463481.702,399752.528
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.02,0.65,true,1724808.833,494532.908
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.02,0.65,true,13018707.333,267419.042
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.02,0.65,true,6051661.500,128602.521
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.02,0.65,true,9598.833,23092.303
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.02,0.65,true,2475681.500,1964.681
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.02,0.65,true,870.500,953.585
Adaptive3/halfing:union_requests,2,1000000,4000000,0.02,0.65,true,1333021.000,1011.096
Adaptive2/squashing,0,1000000,4000000,0.02,0.65,true,2493459.156,656773.924
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.02,0.65,true,1449817.333,1933024.607
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.02,0.65,true,15192784.500,140606.520
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.02,0.65,true,26.167,64.095
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.02,0.65,true,215220.500,376146.085
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.02,0.65,true,28.167,68.994
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.65,true,2473912.167,1605.059
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.65,true,1737.833,1452.837
Adaptive2/squashing:union_requests,0,1000000,4000000,0.02,0.65,true,1333849.000,878.547
Adaptive2/squashing,1,1000000,4000000,0.02,0.65,true,2510526.035,659722.214
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.02,0.65,true,1449520.000,1934091.899
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.02,0.65,true,15187329.000,141112.053
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.02,0.65,true,2.000,4.899
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.02,0.65,true,210047.167,378029.221
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.02,0.65,true,2.333,5.715
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.65,true,2475996.333,1320.954
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.65,true,1648.667,1265.629
Adaptive2/squashing:union_requests,1,1000000,4000000,0.02,0.65,true,1331854.000,753.666
Adaptive2/squashing,2,1000000,4000000,0.02,0.65,true,2562073.189,653547.441
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.02,0.65,true,1093184.667,1138373.525
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.02,0.65,true,15323131.833,149634.959
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.02,0.65,true,121366.000,232896.328
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.02,0.65,true,62756.167,153426.784
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.65,true,2475324.667,1745.782
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.65,true,1227.333,782.866
Adaptive2/squashing:union_requests,2,1000000,4000000,0.02,0.65,true,1333021.000,1011.096
Adaptive3/squashing,0,1000000,4000000,0.02,0.65,true,1430590.013,425496.856
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.02,0.65,true,1779901.667,831168.431
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.02,0.65,true,13066374.333,409970.022
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.02,0.65,true,26.333,64.503
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.02,0.65,true,6103638.167,202095.637
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.02,0.65,true,53755.500,124706.737
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.65,true,2474663.833,221.350
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.65,true,986.167,887.580
Adaptive3/squashing:union_requests,0,1000000,4000000,0.02,0.65,true,1333849.000,878.547
Adaptive3/squashing,1,1000000,4000000,0.02,0.65,true,1450200.255,440599.159
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.02,0.65,true,1585292.333,404832.575
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.02,0.65,true,12965802.500,231533.031
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.02,0.65,true,2.000,4.899
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.02,0.65,true,6156889.500,64884.935
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.02,0.65,true,8511.500,19689.822
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.65,true,2476749.667,207.683
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.65,true,895.333,960.558
Adaptive3/squashing:union_requests,1,1000000,4000000,0.02,0.65,true,1331854.000,753.666
Adaptive3/squashing,2,1000000,4000000,0.02,0.65,true,1437311.932,422628.747
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.02,0.65,true,1507258.833,270696.596
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.02,0.65,true,12993331.333,240539.709
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.02,0.65,true,6234313.167,62382.861
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.02,0.65,true,9892.833,23397.605
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.65,true,2475681.500,1964.681
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.65,true,870.500,953.585
Adaptive3/squashing:union_requests,2,1000000,4000000,0.02,0.65,true,1333021.000,1011.096
Adaptive2/halfing,0,1000000,16000000,0.02,0.65,true,2405532.053,566293.738
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.02,0.65,true,4906253.000,6759067.332
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.02,0.65,true,60699499.833,354171.817
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.02,0.65,true,1673285.833,1732723.877
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.02,0.65,true,9903541.333,3227.726
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.02,0.65,true,1367.667,3347.146
Adaptive2/halfing:union_requests,0,1000000,16000000,0.02,0.65,true,5333107.000,2701.368
Adaptive2/halfing,1,1000000,16000000,0.02,0.65,true,2409996.565,565868.407
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.02,0.65,true,4905053.667,6764954.004
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.02,0.65,true,60704494.167,351764.999
Adaptive2/halfing:cross_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,16000000,0.02,0.65,true,1680742.333,1727042.076
Adaptive2/halfing:this_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,16000000,0.02,0.65,true,9901692.500,3429.466
Adaptive2/halfing:same_set_requests_false,1,1000000,16000000,0.02,0.65,true,1354.000,3311.221
Adaptive2/halfing:union_requests,1,1000000,16000000,0.02,0.65,true,5334969.500,248.118
Adaptive2/halfing,2,1000000,16000000,0.02,0.65,true,2424238.353,569576.258
Adaptive2/halfing:cross_node_read,2,1000000,16000000,0.02,0.65,true,3050933.833,3010817.845
Adaptive2/halfing:this_node_read,2,1000000,16000000,0.02,0.65,true,61447682.167,485157.537
Adaptive2/halfing:cross_node_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,16000000,0.02,0.65,true,2189492.333,2195303.766
Adaptive2/halfing:this_node_write,2,1000000,16000000,0.02,0.65,true,44387.500,108559.235
Adaptive2/halfing:global_data_read_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,16000000,0.02,0.65,true,9905464.500,687.987
Adaptive2/halfing:same_set_requests_false,2,1000000,16000000,0.02,0.65,true,133.000,311.600
Adaptive2/halfing:union_requests,2,1000000,16000000,0.02,0.65,true,5332656.500,764.073
Adaptive3/halfing,0,1000000,16000000,0.02,0.65,true,1424563.997,407816.243
Adaptive3/halfing:cross_node_read,0,1000000,16000000,0.02,0.65,true,5833620.500,1184032.800
Adaptive3/halfing:this_node_read,0,1000000,16000000,0.02,0.65,true,51551559.833,643086.554
Adaptive3/halfing:cross_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,16000000,0.02,0.65,true,24633676.167,219879.452
Adaptive3/halfing:this_node_write,0,1000000,16000000,0.02,0.65,true,46007.833,107405.621
Adaptive3/halfing:global_data_read_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,16000000,0.02,0.65,true,9904909.000,2701.368
Adaptive3/halfing:same_set_requests_false,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,16000000,0.02,0.65,true,5333107.000,2701.368
Adaptive3/halfing,1,1000000,16000000,0.02,0.65,true,1431839.391,414078.814
Adaptive3/halfing:cross_node_read,1,1000000,16000000,0.02,0.65,true,5547251.833,602501.075
Adaptive3/halfing:this_node_read,1,1000000,16000000,0.02,0.65,true,51399056.667,380212.432
Adaptive3/halfing:cross_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,16000000,0.02,0.65,true,24687554.000,50566.679
Adaptive3/halfing:this_node_write,1,1000000,16000000,0.02,0.65,true,4682.833,11315.875
Adaptive3/halfing:global_data_read_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,16000000,0.02,0.65,true,9903046.500,248.118
Adaptive3/halfing:same_set_requests_false,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,16000000,0.02,0.65,true,5334969.500,248.118
Adaptive3/halfing,2,1000000,16000000,0.02,0.65,true,1429434.585,412285.872
Adaptive3/halfing:cross_node_read,2,1000000,16000000,0.02,0.65,true,5478925.500,498221.863
Adaptive3/halfing:this_node_read,2,1000000,16000000,0.02,0.65,true,51489734.333,463550.662
Adaptive3/halfing:cross_node_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,16000000,0.02,0.65,true,24830718.833,127861.946
Adaptive3/halfing:this_node_write,2,1000000,16000000,0.02,0.65,true,7802.167,18827.838
Adaptive3/halfing:global_data_read_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,16000000,0.02,0.65,true,9905597.500,764.073
Adaptive3/halfing:same_set_requests_false,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,16000000,0.02,0.65,true,5332656.500,764.073
Adaptive2/squashing,0,1000000,16000000,0.02,0.65,true,2546857.827,570348.640
Adaptive2/squashing:cross_node_read,0,1000000,16000000,0.02,0.65,true,4222628.500,6594195.291
Adaptive2/squashing:this_node_read,0,1000000,16000000,0.02,0.65,true,60784822.833,336793.692
Adaptive2/squashing:cross_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,16000000,0.02,0.65,true,1329046.000,1465514.867
Adaptive2/squashing:this_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,16000000,0.02,0.65,true,9903865.333,2753.535
Adaptive2/squashing:same_set_requests_false,0,1000000,16000000,0.02,0.65,true,1043.667,2519.713
Adaptive2/squashing:union_requests,0,1000000,16000000,0.02,0.65,true,5333107.000,2701.368
Adaptive2/squashing,1,1000000,16000000,0.02,0.65,true,2544648.602,570737.267
Adaptive2/squashing:cross_node_read,1,1000000,16000000,0.02,0.65,true,4221904.167,6600563.765
Adaptive2/squashing:this_node_read,1,1000000,16000000,0.02,0.65,true,60785137.667,331518.043
Adaptive2/squashing:cross_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,16000000,0.02,0.65,true,1330248.833,1465339.422
Adaptive2/squashing:this_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,16000000,0.02,0.65,true,9902015.667,2613.573
Adaptive2/squashing:same_set_requests_false,1,1000000,16000000,0.02,0.65,true,1030.833,2493.172
Adaptive2/squashing:union_requests,1,1000000,16000000,0.02,0.65,true,5334969.500,248.118
Adaptive2/squashing,2,1000000,16000000,0.02,0.65,true,2553241.553,573373.423
Adaptive2/squashing:cross_node_read,2,1000000,16000000,0.02,0.65,true,2176204.500,2118781.113
Adaptive2/squashing:this_node_read,2,1000000,16000000,0.02,0.65,true,61417795.167,509085.302
Adaptive2/squashing:cross_node_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,16000000,0.02,0.65,true,1585489.833,1594317.900
Adaptive2/squashing:this_node_write,2,1000000,16000000,0.02,0.65,true,51993.667,127271.255
Adaptive2/squashing:global_data_read_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,16000000,0.02,0.65,true,9905490.333,699.780
Adaptive2/squashing:same_set_requests_false,2,1000000,16000000,0.02,0.65,true,107.167,223.892
Adaptive2/squashing:union_requests,2,1000000,16000000,0.02,0.65,true,5332656.500,764.073
Adaptive3/squashing,0,1000000,16000000,0.02,0.65,true,1432689.589,455655.302
Adaptive3/squashing:cross_node_read,0,1000000,16000000,0.02,0.65,true,5788425.000,1149616.946
Adaptive3/squashing:this_node_read,0,1000000,16000000,0.02,0.65,true,51510372.500,612609.313
Adaptive3/squashing:cross_node_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,16000000,0.02,0.65,true,24617474.167,224946.441
Adaptive3/squashing:this_node_write,0,1000000,16000000,0.02,0.65,true,45823.167,107271.976
Adaptive3/squashing:global_data_read_write,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,16000000,0.02,0.65,true,9904909.000,2701.368
Adaptive3/squashing:same_set_requests_false,0,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,16000000,0.02,0.65,true,5333107.000,2701.368
Adaptive3/squashing,1,1000000,16000000,0.02,0.65,true,1435746.461,454627.358
Adaptive3/squashing:cross_node_read,1,1000000,16000000,0.02,0.65,true,5502216.167,557382.802
Adaptive3/squashing:this_node_read,1,1000000,16000000,0.02,0.65,true,51359069.500,339815.280
Adaptive3/squashing:cross_node_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,16000000,0.02,0.65,true,24671868.333,58238.034
Adaptive3/squashing:this_node_write,1,1000000,16000000,0.02,0.65,true,4666.167,11288.189
Adaptive3/squashing:global_data_read_write,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,16000000,0.02,0.65,true,9903046.500,248.118
Adaptive3/squashing:same_set_requests_false,1,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,16000000,0.02,0.65,true,5334969.500,248.118
Adaptive3/squashing,2,1000000,16000000,0.02,0.65,true,1435936.445,459118.276
Adaptive3/squashing:cross_node_read,2,1000000,16000000,0.02,0.65,true,5442261.667,459620.611
Adaptive3/squashing:this_node_read,2,1000000,16000000,0.02,0.65,true,51430387.167,401530.705
Adaptive3/squashing:cross_node_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,16000000,0.02,0.65,true,24786678.667,81855.791
Adaptive3/squashing:this_node_write,2,1000000,16000000,0.02,0.65,true,7778.000,18827.463
Adaptive3/squashing:global_data_read_write,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,16000000,0.02,0.65,true,9905597.500,764.073
Adaptive3/squashing:same_set_requests_false,2,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,16000000,0.02,0.65,true,5332656.500,764.073
Adaptive2/halfing,0,1000000,64000000,0.02,0.65,true,2485665.859,688383.168
Adaptive2/halfing:cross_node_read,0,1000000,64000000,0.02,0.65,true,22082966.167,22642210.317
Adaptive2/halfing:this_node_read,0,1000000,64000000,0.02,0.65,true,243535855.000,630679.295
Adaptive2/halfing:cross_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,64000000,0.02,0.65,true,1056670.500,2300336.983
Adaptive2/halfing:this_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,64000000,0.02,0.65,true,39613188.167,5531.114
Adaptive2/halfing:same_set_requests_false,0,1000000,64000000,0.02,0.65,true,2881.833,6008.352
Adaptive2/halfing:union_requests,0,1000000,64000000,0.02,0.65,true,21336250.000,1638.786
Adaptive2/halfing,1,1000000,64000000,0.02,0.65,true,2488541.374,690053.469
Adaptive2/halfing:cross_node_read,1,1000000,64000000,0.02,0.65,true,22087414.333,22628929.464
Adaptive2/halfing:this_node_read,1,1000000,64000000,0.02,0.65,true,243538370.500,638169.653
Adaptive2/halfing:cross_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,64000000,0.02,0.65,true,1053151.667,2298183.427
Adaptive2/halfing:this_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,64000000,0.02,0.65,true,39614429.000,6100.828
Adaptive2/halfing:same_set_requests_false,1,1000000,64000000,0.02,0.65,true,2880.500,5975.607
Adaptive2/halfing:union_requests,1,1000000,64000000,0.02,0.65,true,21335010.500,288.650
Adaptive2/halfing,2,1000000,64000000,0.02,0.65,true,2505034.176,704610.761
Adaptive2/halfing:cross_node_read,2,1000000,64000000,0.02,0.65,true,22148035.167,21835384.296
Adaptive2/halfing:this_node_read,2,1000000,64000000,0.02,0.65,true,246037308.833,1837829.780
Adaptive2/halfing:cross_node_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,64000000,0.02,0.65,true,227533.500,246730.274
Adaptive2/halfing:this_node_write,2,1000000,64000000,0.02,0.65,true,21741.167,53211.664
Adaptive2/halfing:global_data_read_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,64000000,0.02,0.65,true,39618447.333,1775.981
Adaptive2/halfing:same_set_requests_false,2,1000000,64000000,0.02,0.65,true,436.667,205.033
Adaptive2/halfing:union_requests,2,1000000,64000000,0.02,0.65,true,21333619.000,1912.647
Adaptive3/halfing,0,1000000,64000000,0.02,0.65,true,1403665.027,477563.319
Adaptive3/halfing:cross_node_read,0,1000000,64000000,0.02,0.65,true,30562121.667,11262957.176
Adaptive3/halfing:this_node_read,0,1000000,64000000,0.02,0.65,true,208414225.500,4418141.291
Adaptive3/halfing:cross_node_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,64000000,0.02,0.65,true,94840427.333,4378760.207
Adaptive3/halfing:this_node_write,0,1000000,64000000,0.02,0.65,true,8580.833,20274.848
Adaptive3/halfing:global_data_read_write,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,64000000,0.02,0.65,true,39616070.000,1638.786
Adaptive3/halfing:same_set_requests_false,0,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,64000000,0.02,0.65,true,21336250.000,1638.786
Adaptive3/halfing,1,1000000,64000000,0.02,0.65,true,1404078.842,478008.358
Adaptive3/halfing:cross_node_read,1,1000000,64000000,0.02,0.65,true,30465079.333,11146806.128
Adaptive3/halfing:this_node_read,1,1000000,64000000,0.02,0.65,true,208354685.333,4357904.146
Adaptive3/halfing:cross_node_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,64000000,0.02,0.65,true,94855891.500,4362100.364
Adaptive3/halfing:this_node_write,1,1000000,64000000,0.02,0.65,true,1110.333,2703.128
Adaptive3/halfing:global_data_read_write,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,64000000,0.02,0.65,true,39617309.500,288.650
Adaptive3/halfing:same_set_requests_false,1,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,64000000,0.02,0.65,true,21335010.500,288.650
Adaptive3/halfing,2,1000000,64000000,0.02,0.65,true,1400455.055,476275.774
Adaptive3/halfing:cross_node_read,2,1000000,64000000,0.02,0.65,true,32235722.500,12986784.472
Adaptive3/halfing:this_node_read,2,1000000,64000000,0.02,0.65,true,210183769.167,6266156.274
Adaptive3/halfing:cross_node_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,64000000,0.02,0.65,true,94912765.833,4307618.650
Adaptive3/halfing:this_node_write,2,1000000,64000000,0.02,0.65,true,2157.333,5255.999
Adaptive3/halfing:global_data_read_write,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,64000000,0.02,0.65,true,39618884.000,1912.647
Adaptive3/halfing:same_set_requests_false,2,1000000,64000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,64000000,0.02,0.65,true,21333619.000,1912.647
Adaptive2/squashing,0,1000000,64000000,0.02,0.65,true,2697567.957,661849.584
Adaptive2/squashing:cross_node_read,0,1000000,64000000,0.02,0.65,true,6068921.333,11232579.058
Adaptive2/squashing:this_node_read,0,1000000,64000000,0.02,0.65,true,243899738.167,132992.665
