DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Adaptive/halfing,1000000,4000000,0.100,0.700,781825.862,220757.546
Adaptive/halfing:cross_node_read,1000000,4000000,0.100,0.700,13334684.833,71853.532
Adaptive/halfing:this_node_read,1000000,4000000,0.100,0.700,58823123.833,243198.028
Adaptive/halfing:cross_node_write,1000000,4000000,0.100,0.700,71456.333,377.084
Adaptive/halfing:this_node_read_success,1000000,4000000,0.100,0.700,45488439.000,171417.371
Adaptive/halfing:this_node_write,1000000,4000000,0.100,0.700,2966672.500,104066.912
Adaptive/halfing:global_data_read_write,1000000,4000000,0.100,0.700,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.100,0.700,7000273.167,2357.450
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.100,0.700,2331503.333,1938.651
Adaptive/halfing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
AdaptiveLocks/halfing,1000000,4000000,0.100,0.700,829124.892,330582.981
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.100,0.700,13328461.833,168240.572
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.100,0.700,58683456.667,758352.298
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.100,0.700,141146.667,698.442
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.100,0.700,45354994.833,590134.551
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.100,0.700,3843276.167,332477.988
AdaptiveLocks/halfing:global_data_read_write,1000000,4000000,0.100,0.700,2999155.333,26.485
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.100,0.700,6998637.000,3434.353
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.100,0.700,2333139.500,3015.414
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
LazyUnions/halfing,1000000,4000000,0.100,0.700,855541.977,221551.503
LazyUnions/halfing:cross_node_read,1000000,4000000,0.100,0.700,928432.500,29779.116
LazyUnions/halfing:this_node_read,1000000,4000000,0.100,0.700,58555624.333,132287.698
LazyUnions/halfing:cross_node_write,1000000,4000000,0.100,0.700,999693.667,8.571
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.100,0.700,57627179.500,108295.614
LazyUnions/halfing:this_node_write,1000000,4000000,0.100,0.700,3926395.333,36705.695
LazyUnions/halfing:global_data_read_write,1000000,4000000,0.100,0.700,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.100,0.700,6998025.500,2678.617
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.100,0.700,2333751.000,2259.893
LazyUnions/halfing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
ParallelUnions/squashing,1000000,4000000,0.100,0.700,2778451.068,302653.079
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.100,0.700,999722.167,10.870
ParallelUnions/squashing:this_node_read,1000000,4000000,0.100,0.700,32883145.000,278740.778
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.100,0.700,1999330.000,15.336
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.100,0.700,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,4000000,0.100,0.700,3723405.500,100208.757
ParallelUnions/squashing:global_data_read_write,1000000,4000000,0.100,0.700,2000291.000,156.099
ParallelUnions/squashing:same_set_requests_true,1000000,4000000,0.100,0.700,6998210.500,3304.230
ParallelUnions/squashing:same_set_requests_false,1000000,4000000,0.100,0.700,2333566.000,2886.204
ParallelUnions/squashing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
Adaptive/squashing,1000000,4000000,0.100,0.700,866698.978,207955.597
Adaptive/squashing:cross_node_read,1000000,4000000,0.100,0.700,12691759.000,15492.838
Adaptive/squashing:this_node_read,1000000,4000000,0.100,0.700,58571104.500,651650.748
Adaptive/squashing:cross_node_write,1000000,4000000,0.100,0.700,73334.167,47.562
Adaptive/squashing:this_node_read_success,1000000,4000000,0.100,0.700,45879345.500,636416.641
Adaptive/squashing:this_node_write,1000000,4000000,0.100,0.700,2872754.333,289869.426
Adaptive/squashing:global_data_read_write,1000000,4000000,0.100,0.700,0.000,0.000
Adaptive/squashing:same_set_requests_true,1000000,4000000,0.100,0.700,6998566.167,3683.670
Adaptive/squashing:same_set_requests_false,1000000,4000000,0.100,0.700,2333210.333,3264.927
Adaptive/squashing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
AdaptiveLocks/squashing,1000000,4000000,0.100,0.700,806199.608,259541.652
AdaptiveLocks/squashing:cross_node_read,1000000,4000000,0.100,0.700,12707759.167,12094.384
AdaptiveLocks/squashing:this_node_read,1000000,4000000,0.100,0.700,58494622.500,594025.964
AdaptiveLocks/squashing:cross_node_write,1000000,4000000,0.100,0.700,142473.000,514.032
AdaptiveLocks/squashing:this_node_read_success,1000000,4000000,0.100,0.700,45786863.333,582124.464
AdaptiveLocks/squashing:this_node_write,1000000,4000000,0.100,0.700,3778333.833,260617.980
AdaptiveLocks/squashing:global_data_read_write,1000000,4000000,0.100,0.700,2999254.833,49.220
AdaptiveLocks/squashing:same_set_requests_true,1000000,4000000,0.100,0.700,6998660.333,2413.416
AdaptiveLocks/squashing:same_set_requests_false,1000000,4000000,0.100,0.700,2333116.167,1994.516
AdaptiveLocks/squashing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
LazyUnions/squashing,1000000,4000000,0.100,0.700,743789.583,302856.714
LazyUnions/squashing:cross_node_read,1000000,4000000,0.100,0.700,915704.000,10355.467
LazyUnions/squashing:this_node_read,1000000,4000000,0.100,0.700,58752675.833,575941.242
LazyUnions/squashing:cross_node_write,1000000,4000000,0.100,0.700,999692.500,9.268
LazyUnions/squashing:this_node_read_success,1000000,4000000,0.100,0.700,57836968.333,586175.028
LazyUnions/squashing:this_node_write,1000000,4000000,0.100,0.700,4059053.333,284535.472
LazyUnions/squashing:global_data_read_write,1000000,4000000,0.100,0.700,0.000,0.000
LazyUnions/squashing:same_set_requests_true,1000000,4000000,0.100,0.700,6997706.667,2380.398
LazyUnions/squashing:same_set_requests_false,1000000,4000000,0.100,0.700,2334069.833,1961.467
LazyUnions/squashing:union_requests,1000000,4000000,0.100,0.700,4001556.500,419.008
Usual,1000000,16000000,0.100,0.700,3638596.628,338165.721
Usual:cross_node_read,1000000,16000000,0.100,0.700,0.000,0.000
Usual:this_node_read,1000000,16000000,0.100,0.700,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.100,0.700,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.100,0.700,0.000,0.000
Usual:this_node_write,1000000,16000000,0.100,0.700,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.100,0.700,34999590.500,906.102
Usual:same_set_requests_false,1000000,16000000,0.100,0.700,2334833.500,1948.890
Usual:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
SeveralDSU,1000000,16000000,0.100,0.700,3727607.000,398428.665
SeveralDSU:cross_node_read,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_read,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:cross_node_write,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_read_success,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_write,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,16000000,0.100,0.700,35003322.333,2157.430
SeveralDSU:same_set_requests_false,1000000,16000000,0.100,0.700,2331101.667,3205.302
SeveralDSU:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
ParallelUnions/halfing,1000000,16000000,0.100,0.700,2999302.751,281356.468
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.100,0.700,1000063.833,14.932
ParallelUnions/halfing:this_node_read,1000000,16000000,0.100,0.700,84628815.000,1364879.907
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.100,0.700,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.100,0.700,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.100,0.700,4571004.833,340983.293
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.100,0.700,2001172.333,137.255
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.100,0.700,35000356.000,740.087
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.100,0.700,2334068.000,1787.678
ParallelUnions/halfing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
Adaptive/halfing,1000000,16000000,0.100,0.700,855038.961,311914.049
Adaptive/halfing:cross_node_read,1000000,16000000,0.100,0.700,54135928.500,63087.268
Adaptive/halfing:this_node_read,1000000,16000000,0.100,0.700,218231596.833,200427.412
Adaptive/halfing:cross_node_write,1000000,16000000,0.100,0.700,71388.000,61.289
Adaptive/halfing:this_node_read_success,1000000,16000000,0.100,0.700,164095668.333,137382.519
Adaptive/halfing:this_node_write,1000000,16000000,0.100,0.700,2986256.000,84860.613
Adaptive/halfing:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,16000000,0.100,0.700,35000191.667,1447.003
Adaptive/halfing:same_set_requests_false,1000000,16000000,0.100,0.700,2334232.333,2497.895
Adaptive/halfing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
AdaptiveLocks/halfing,1000000,16000000,0.100,0.700,966256.801,393321.817
AdaptiveLocks/halfing:cross_node_read,1000000,16000000,0.100,0.700,54872317.667,627906.864
AdaptiveLocks/halfing:this_node_read,1000000,16000000,0.100,0.700,219278911.167,1332949.404
AdaptiveLocks/halfing:cross_node_write,1000000,16000000,0.100,0.700,149102.667,718.600
AdaptiveLocks/halfing:this_node_read_success,1000000,16000000,0.100,0.700,164406593.500,705052.339
AdaptiveLocks/halfing:this_node_write,1000000,16000000,0.100,0.700,4296506.500,559366.327
AdaptiveLocks/halfing:global_data_read_write,1000000,16000000,0.100,0.700,3000361.167,90.698
AdaptiveLocks/halfing:same_set_requests_true,1000000,16000000,0.100,0.700,34999908.500,1278.394
AdaptiveLocks/halfing:same_set_requests_false,1000000,16000000,0.100,0.700,2334515.500,2329.275
AdaptiveLocks/halfing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
LazyUnions/halfing,1000000,16000000,0.100,0.700,802415.098,325454.739
LazyUnions/halfing:cross_node_read,1000000,16000000,0.100,0.700,1690074.500,71284.208
LazyUnions/halfing:this_node_read,1000000,16000000,0.100,0.700,218390301.167,231753.171
LazyUnions/halfing:cross_node_write,1000000,16000000,0.100,0.700,1000025.667,5.086
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.100,0.700,216700223.000,161739.091
LazyUnions/halfing:this_node_write,1000000,16000000,0.100,0.700,4160980.333,93240.875
LazyUnions/halfing:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.100,0.700,35001173.333,1684.996
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.100,0.700,2333250.667,2736.125
LazyUnions/halfing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
ParallelUnions/squashing,1000000,16000000,0.100,0.700,3410703.635,258520.077
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.100,0.700,1000050.833,12.319
ParallelUnions/squashing:this_node_read,1000000,16000000,0.100,0.700,83931583.667,1305670.941
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.100,0.700,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.100,0.700,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.100,0.700,4523571.833,345261.496
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.100,0.700,2000988.333,176.325
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.100,0.700,34999581.000,1173.697
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.100,0.700,2334843.000,2222.337
ParallelUnions/squashing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
Adaptive/squashing,1000000,16000000,0.100,0.700,1030269.697,281036.324
Adaptive/squashing:cross_node_read,1000000,16000000,0.100,0.700,53945074.833,265035.061
Adaptive/squashing:this_node_read,1000000,16000000,0.100,0.700,219275469.500,1344734.982
Adaptive/squashing:cross_node_write,1000000,16000000,0.100,0.700,73368.167,50.614
Adaptive/squashing:this_node_read_success,1000000,16000000,0.100,0.700,165330394.667,1079781.811
Adaptive/squashing:this_node_write,1000000,16000000,0.100,0.700,3393249.000,579548.139
Adaptive/squashing:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
Adaptive/squashing:same_set_requests_true,1000000,16000000,0.100,0.700,35000258.667,1811.131
Adaptive/squashing:same_set_requests_false,1000000,16000000,0.100,0.700,2334165.333,2861.955
Adaptive/squashing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
AdaptiveLocks/squashing,1000000,16000000,0.100,0.700,800049.740,269939.972
AdaptiveLocks/squashing:cross_node_read,1000000,16000000,0.100,0.700,54092811.167,262710.174
AdaptiveLocks/squashing:this_node_read,1000000,16000000,0.100,0.700,219439176.667,1348814.730
AdaptiveLocks/squashing:cross_node_write,1000000,16000000,0.100,0.700,160256.333,372.416
AdaptiveLocks/squashing:this_node_read_success,1000000,16000000,0.100,0.700,165346365.500,1086189.413
AdaptiveLocks/squashing:this_node_write,1000000,16000000,0.100,0.700,4348667.833,583928.818
AdaptiveLocks/squashing:global_data_read_write,1000000,16000000,0.100,0.700,3000240.500,51.322
AdaptiveLocks/squashing:same_set_requests_true,1000000,16000000,0.100,0.700,35001142.500,533.105
AdaptiveLocks/squashing:same_set_requests_false,1000000,16000000,0.100,0.700,2333281.500,1578.306
AdaptiveLocks/squashing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
LazyUnions/squashing,1000000,16000000,0.100,0.700,814867.100,347248.984
LazyUnions/squashing:cross_node_read,1000000,16000000,0.100,0.700,1840913.667,127924.913
LazyUnions/squashing:this_node_read,1000000,16000000,0.100,0.700,218837047.167,418662.105
LazyUnions/squashing:cross_node_write,1000000,16000000,0.100,0.700,1000028.500,5.753
LazyUnions/squashing:this_node_read_success,1000000,16000000,0.100,0.700,216996129.167,290942.260
LazyUnions/squashing:this_node_write,1000000,16000000,0.100,0.700,4348745.500,168802.040
LazyUnions/squashing:global_data_read_write,1000000,16000000,0.100,0.700,0.000,0.000
LazyUnions/squashing:same_set_requests_true,1000000,16000000,0.100,0.700,35000721.667,1117.102
LazyUnions/squashing:same_set_requests_false,1000000,16000000,0.100,0.700,2333702.333,2166.548
LazyUnions/squashing:union_requests,1000000,16000000,0.100,0.700,15998909.000,1051.627
Usual,1000000,64000000,0.100,0.700,3782988.525,515851.456
Usual:cross_node_read,1000000,64000000,0.100,0.700,0.000,0.000
Usual:this_node_read,1000000,64000000,0.100,0.700,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.100,0.700,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.100,0.700,0.000,0.000
Usual:this_node_write,1000000,64000000,0.100,0.700,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.100,0.700,147005230.333,7847.720
Usual:same_set_requests_false,1000000,64000000,0.100,0.700,2334325.167,581.472
Usual:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
SeveralDSU,1000000,64000000,0.100,0.700,3833652.318,605005.696
SeveralDSU:cross_node_read,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_read,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:cross_node_write,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_read_success,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:this_node_write,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,64000000,0.100,0.700,147004064.333,7309.296
SeveralDSU:same_set_requests_false,1000000,64000000,0.100,0.700,2335491.167,1018.140
SeveralDSU:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
ParallelUnions/halfing,1000000,64000000,0.100,0.700,3833556.983,490650.308
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.100,0.700,1000058.833,9.766
ParallelUnions/halfing:this_node_read,1000000,64000000,0.100,0.700,274815128.333,326390.212
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.100,0.700,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.100,0.700,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.100,0.700,4090371.167,110217.382
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.100,0.700,2001046.833,198.023
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.100,0.700,147004023.000,8077.027
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.100,0.700,2335532.500,253.803
ParallelUnions/halfing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
Adaptive/halfing,1000000,64000000,0.100,0.700,914574.328,268769.125
Adaptive/halfing:cross_node_read,1000000,64000000,0.100,0.700,219363292.000,952438.916
Adaptive/halfing:this_node_read,1000000,64000000,0.100,0.700,858920759.333,515868.499
Adaptive/halfing:cross_node_write,1000000,64000000,0.100,0.700,76978.167,98.678
Adaptive/halfing:this_node_read_success,1000000,64000000,0.100,0.700,639557467.333,436741.134
Adaptive/halfing:this_node_write,1000000,64000000,0.100,0.700,3198048.667,207671.409
Adaptive/halfing:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.100,0.700,147003861.833,8108.023
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.100,0.700,2335693.667,254.536
Adaptive/halfing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
AdaptiveLocks/halfing,1000000,64000000,0.100,0.700,984318.945,377438.329
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.100,0.700,217618877.500,65709.277
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.100,0.700,858362437.000,39032.510
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.100,0.700,144188.000,517.025
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.100,0.700,640743559.500,28737.249
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.100,0.700,3939786.833,15274.904
AdaptiveLocks/halfing:global_data_read_write,1000000,64000000,0.100,0.700,3000446.000,54.093
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.100,0.700,147004992.333,7474.847
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.100,0.700,2334563.167,855.297
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
LazyUnions/halfing,1000000,64000000,0.100,0.700,889515.932,319339.177
LazyUnions/halfing:cross_node_read,1000000,64000000,0.100,0.700,6702316.500,856825.394
LazyUnions/halfing:this_node_read,1000000,64000000,0.100,0.700,859994385.167,1374056.747
LazyUnions/halfing:cross_node_write,1000000,64000000,0.100,0.700,1000037.000,9.960
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.100,0.700,853292061.833,521819.401
LazyUnions/halfing:this_node_write,1000000,64000000,0.100,0.700,4798503.833,603909.072
LazyUnions/halfing:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.100,0.700,147003594.167,8105.625
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.100,0.700,2335961.333,224.066
LazyUnions/halfing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
ParallelUnions/squashing,1000000,64000000,0.100,0.700,3651137.389,530093.326
ParallelUnions/squashing:cross_node_read,1000000,64000000,0.100,0.700,1000062.667,14.747
ParallelUnions/squashing:this_node_read,1000000,64000000,0.100,0.700,273992172.333,273919.147
ParallelUnions/squashing:cross_node_write,1000000,64000000,0.100,0.700,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,64000000,0.100,0.700,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,64000000,0.100,0.700,3983658.833,105381.459
ParallelUnions/squashing:global_data_read_write,1000000,64000000,0.100,0.700,2001193.500,213.112
ParallelUnions/squashing:same_set_requests_true,1000000,64000000,0.100,0.700,147005019.000,7727.725
ParallelUnions/squashing:same_set_requests_false,1000000,64000000,0.100,0.700,2334536.500,614.107
ParallelUnions/squashing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
Adaptive/squashing,1000000,64000000,0.100,0.700,888046.460,341532.336
Adaptive/squashing:cross_node_read,1000000,64000000,0.100,0.700,218678480.000,894629.306
Adaptive/squashing:this_node_read,1000000,64000000,0.100,0.700,859891889.167,553510.774
Adaptive/squashing:cross_node_write,1000000,64000000,0.100,0.700,71742.000,105.489
Adaptive/squashing:this_node_read_success,1000000,64000000,0.100,0.700,641213409.167,343751.952
Adaptive/squashing:this_node_write,1000000,64000000,0.100,0.700,3667689.000,224267.146
Adaptive/squashing:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
Adaptive/squashing:same_set_requests_true,1000000,64000000,0.100,0.700,147004213.667,7140.184
Adaptive/squashing:same_set_requests_false,1000000,64000000,0.100,0.700,2335341.833,1183.353
Adaptive/squashing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
AdaptiveLocks/squashing,1000000,64000000,0.100,0.700,886127.865,304816.271
AdaptiveLocks/squashing:cross_node_read,1000000,64000000,0.100,0.700,217318346.667,1249465.616
AdaptiveLocks/squashing:this_node_read,1000000,64000000,0.100,0.700,859219216.167,1375901.797
AdaptiveLocks/squashing:cross_node_write,1000000,64000000,0.100,0.700,141428.000,278.487
AdaptiveLocks/squashing:this_node_read_success,1000000,64000000,0.100,0.700,641900869.500,128765.499
AdaptiveLocks/squashing:this_node_write,1000000,64000000,0.100,0.700,4341685.667,598275.396
AdaptiveLocks/squashing:global_data_read_write,1000000,64000000,0.100,0.700,3000275.167,71.580
AdaptiveLocks/squashing:same_set_requests_true,1000000,64000000,0.100,0.700,147003405.167,6138.789
AdaptiveLocks/squashing:same_set_requests_false,1000000,64000000,0.100,0.700,2336150.333,2182.034
AdaptiveLocks/squashing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
LazyUnions/squashing,1000000,64000000,0.100,0.700,922227.672,350127.193
LazyUnions/squashing:cross_node_read,1000000,64000000,0.100,0.700,6383824.167,2621768.493
LazyUnions/squashing:this_node_read,1000000,64000000,0.100,0.700,859840825.500,361896.909
LazyUnions/squashing:cross_node_write,1000000,64000000,0.100,0.700,1000036.000,7.510
LazyUnions/squashing:this_node_read_success,1000000,64000000,0.100,0.700,853456998.500,2262153.536
LazyUnions/squashing:this_node_write,1000000,64000000,0.100,0.700,4757460.500,71036.552
LazyUnions/squashing:global_data_read_write,1000000,64000000,0.100,0.700,0.000,0.000
LazyUnions/squashing:same_set_requests_true,1000000,64000000,0.100,0.700,147004456.833,7284.105
LazyUnions/squashing:same_set_requests_false,1000000,64000000,0.100,0.700,2335098.667,1041.734
LazyUnions/squashing:union_requests,1000000,64000000,0.100,0.700,63993777.500,8320.453
Usual,1000000,4000000,0.300,0.700,2605646.661,206812.630
Usual:cross_node_read,1000000,4000000,0.300,0.700,0.000,0.000
Usual:this_node_read,1000000,4000000,0.300,0.700,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.300,0.700,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.300,0.700,0.000,0.000
Usual:this_node_write,1000000,4000000,0.300,0.700,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.300,0.700,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.300,0.700,6998675.000,401.475
Usual:same_set_requests_false,1000000,4000000,0.300,0.700,2332430.500,1183.380
Usual:union_requests,1000000,4000000,0.300,0.700,4002142.500,840.754
SeveralDSU,1000000,4000000,0.300,0.700,3127680.945,233972.276
SeveralDSU:cross_node_read,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:this_node_read,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:cross_node_write,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:this_node_read_success,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:this_node_write,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:global_data_read_write,1000000,4000000,0.300,0.700,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,4000000,0.300,0.700,6998990.667,1887.875
SeveralDSU:same_set_requests_false,1000000,4000000,0.300,0.700,2332114.833,2717.224
SeveralDSU:union_requests,1000000,4000000,0.300,0.700,4002142.500,840.754
ParallelUnions/halfing,1000000,4000000,0.300,0.700,2545680.854,371286.939
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.300,0.700,999744.500,22.251
ParallelUnions/halfing:this_node_read,1000000,4000000,0.300,0.700,36208918.000,2628753.598
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.300,0.700,1999360.000,19.718
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.300,0.700,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.300,0.700,4541701.667,733454.919
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.300,0.700,2000426.667,212.971
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.300,0.700,6997534.500,1278.126
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.300,0.700,2333571.000,2113.252
ParallelUnions/halfing:union_requests,1000000,4000000,0.300,0.700,4002142.500,840.754
Adaptive/halfing,1000000,4000000,0.300,0.700,763562.947,280735.965
Adaptive/halfing:cross_node_read,1000000,4000000,0.300,0.700,15556285.833,248644.908
Adaptive/halfing:this_node_read,1000000,4000000,0.300,0.700,59372569.667,1120779.476
Adaptive/halfing:cross_node_write,1000000,4000000,0.300,0.700,190730.500,553.758
Adaptive/halfing:this_node_read_success,1000000,4000000,0.300,0.700,43816283.833,872268.858
Adaptive/halfing:this_node_write,1000000,4000000,0.300,0.700,3312527.667,504681.420
Adaptive/halfing:global_data_read_write,1000000,4000000,0.300,0.700,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.300,0.700,6997431.833,344.253
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.300,0.700,2333673.667,1177.398
Adaptive/halfing:union_requests,1000000,4000000,0.300,0.700,4002142.500,840.754
AdaptiveLocks/halfing,1000000,4000000,0.300,0.700,869123.706,223371.627
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.300,0.700,15767644.333,448080.180
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.300,0.700,60368694.500,2119455.681
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.300,0.700,381113.667,1105.235
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.300,0.700,44601050.167,1671446.100
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.300,0.700,4572340.500,971386.443
AdaptiveLocks/halfing:global_data_read_write,1000000,4000000,0.300,0.700,2999380.000,127.286
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.300,0.700,6999022.333,490.892
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.300,0.700,2332083.167,1324.628
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.300,0.700,4002142.500,840.754
LazyUnions/halfing,1000000,4000000,0.300,0.700,733229.486,253710.592
LazyUnions/halfing:cross_node_read,1000000,4000000,0.300,0.700,1558228.333,68165.426
