DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Usual,1000000,4000000,0.000,0.600,3264245.914,278368.134
Usual:cross_node_read,1000000,4000000,0.000,0.600,0.000,0.000
Usual:this_node_read,1000000,4000000,0.000,0.600,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.000,0.600,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.000,0.600,0.000,0.000
Usual:this_node_write,1000000,4000000,0.000,0.600,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.000,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.000,0.600,4497316.833,337.644
Usual:same_set_requests_false,1000000,4000000,0.000,0.600,1501364.667,2676.429
Usual:union_requests,1000000,4000000,0.000,0.600,4001318.500,2359.041
ParallelUnions/halfing,1000000,4000000,0.000,0.600,2356271.539,332365.285
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.000,0.600,999726.333,11.978
ParallelUnions/halfing:this_node_read,1000000,4000000,0.000,0.600,29735807.667,1564809.063
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.000,0.600,1999326.000,32.863
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.000,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.000,0.600,3851323.833,459996.566
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.000,0.600,2000270.167,72.590
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.000,0.600,4497140.000,853.343
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.000,0.600,1501541.500,1507.400
ParallelUnions/halfing:union_requests,1000000,4000000,0.000,0.600,4001318.500,2359.041
Adaptive/halfing,1000000,4000000,0.000,0.600,686121.539,177783.746
Adaptive/halfing:cross_node_read,1000000,4000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read,1000000,4000000,0.000,0.600,44882870.000,44861.164
Adaptive/halfing:cross_node_write,1000000,4000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read_success,1000000,4000000,0.000,0.600,44882870.000,44861.164
Adaptive/halfing:this_node_write,1000000,4000000,0.000,0.600,2690146.000,22813.973
Adaptive/halfing:global_data_read_write,1000000,4000000,0.000,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.000,0.600,4497426.833,1660.637
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.000,0.600,1501254.667,703.738
Adaptive/halfing:union_requests,1000000,4000000,0.000,0.600,4001318.500,2359.041
AdaptiveLocks/halfing,1000000,4000000,0.000,0.600,754405.538,178628.399
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.000,0.600,44485990.167,8860.706
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.000,0.600,44485990.167,8860.706
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.000,0.600,3491673.667,4348.763
AdaptiveLocks/halfing:global_data_read_write,1000000,4000000,0.000,0.600,2999342.833,47.856
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.000,0.600,4498204.000,808.028
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.000,0.600,1500477.500,1554.273
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.000,0.600,4001318.500,2359.041
LazyUnions/halfing,1000000,4000000,0.000,0.600,685907.344,198197.524
LazyUnions/halfing:cross_node_read,1000000,4000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:this_node_read,1000000,4000000,0.000,0.600,45024396.500,523091.021
LazyUnions/halfing:cross_node_write,1000000,4000000,0.000,0.600,999708.500,16.694
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.000,0.600,45024382.500,523090.688
LazyUnions/halfing:this_node_write,1000000,4000000,0.000,0.600,3760477.333,260578.068
LazyUnions/halfing:global_data_read_write,1000000,4000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.000,0.600,4497287.000,528.846
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.000,0.600,1501394.500,1832.690
LazyUnions/halfing:union_requests,1000000,4000000,0.000,0.600,4001318.500,2359.041
Usual,1000000,16000000,0.000,0.600,3697616.003,290153.898
Usual:cross_node_read,1000000,16000000,0.000,0.600,0.000,0.000
Usual:this_node_read,1000000,16000000,0.000,0.600,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.000,0.600,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.000,0.600,0.000,0.000
Usual:this_node_write,1000000,16000000,0.000,0.600,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.000,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.000,0.600,22499201.667,1153.391
Usual:same_set_requests_false,1000000,16000000,0.000,0.600,1501120.833,3113.308
Usual:union_requests,1000000,16000000,0.000,0.600,15999677.500,1964.681
ParallelUnions/halfing,1000000,16000000,0.000,0.600,3226702.995,357324.829
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.000,0.600,1000062.833,18.225
ParallelUnions/halfing:this_node_read,1000000,16000000,0.000,0.600,77255501.667,222876.227
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.000,0.600,1999996.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.000,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.000,0.600,3722312.833,71309.788
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.000,0.600,2001054.000,103.344
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.000,0.600,22499003.500,2181.764
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.000,0.600,1501319.000,4146.011
ParallelUnions/halfing:union_requests,1000000,16000000,0.000,0.600,15999677.500,1964.681
Adaptive/halfing,1000000,16000000,0.000,0.600,769878.379,273261.863
Adaptive/halfing:cross_node_read,1000000,16000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read,1000000,16000000,0.000,0.600,164657188.000,73870.027
Adaptive/halfing:cross_node_write,1000000,16000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read_success,1000000,16000000,0.000,0.600,164657188.000,73870.027
Adaptive/halfing:this_node_write,1000000,16000000,0.000,0.600,2577248.500,38822.279
Adaptive/halfing:global_data_read_write,1000000,16000000,0.000,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,16000000,0.000,0.600,22498327.500,1863.663
Adaptive/halfing:same_set_requests_false,1000000,16000000,0.000,0.600,1501995.000,3827.153
Adaptive/halfing:union_requests,1000000,16000000,0.000,0.600,15999677.500,1964.681
AdaptiveLocks/halfing,1000000,16000000,0.000,0.600,788400.409,372853.115
AdaptiveLocks/halfing:cross_node_read,1000000,16000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,16000000,0.000,0.600,164742841.833,99779.860
AdaptiveLocks/halfing:cross_node_write,1000000,16000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,16000000,0.000,0.600,164742841.833,99779.860
AdaptiveLocks/halfing:this_node_write,1000000,16000000,0.000,0.600,3620747.000,51179.435
AdaptiveLocks/halfing:global_data_read_write,1000000,16000000,0.000,0.600,3000360.500,34.501
AdaptiveLocks/halfing:same_set_requests_true,1000000,16000000,0.000,0.600,22499964.000,557.020
AdaptiveLocks/halfing:same_set_requests_false,1000000,16000000,0.000,0.600,1500358.500,2510.163
AdaptiveLocks/halfing:union_requests,1000000,16000000,0.000,0.600,15999677.500,1964.681
LazyUnions/halfing,1000000,16000000,0.000,0.600,780294.469,290438.106
LazyUnions/halfing:cross_node_read,1000000,16000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:this_node_read,1000000,16000000,0.000,0.600,164900081.667,218692.960
LazyUnions/halfing:cross_node_write,1000000,16000000,0.000,0.600,1000047.333,10.231
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.000,0.600,164900072.167,218693.776
LazyUnions/halfing:this_node_write,1000000,16000000,0.000,0.600,3699544.333,111059.342
LazyUnions/halfing:global_data_read_write,1000000,16000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.000,0.600,22500038.000,1497.601
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.000,0.600,1500284.500,3458.892
LazyUnions/halfing:union_requests,1000000,16000000,0.000,0.600,15999677.500,1964.681
Usual,1000000,64000000,0.000,0.600,3877311.889,290509.974
Usual:cross_node_read,1000000,64000000,0.000,0.600,0.000,0.000
Usual:this_node_read,1000000,64000000,0.000,0.600,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.000,0.600,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.000,0.600,0.000,0.000
Usual:this_node_write,1000000,64000000,0.000,0.600,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.000,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.000,0.600,94507253.333,1123.901
Usual:same_set_requests_false,1000000,64000000,0.000,0.600,1498941.167,701.472
Usual:union_requests,1000000,64000000,0.000,0.600,63993805.500,432.153
ParallelUnions/halfing,1000000,64000000,0.000,0.600,3532842.730,379317.443
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.000,0.600,1000065.000,6.066
ParallelUnions/halfing:this_node_read,1000000,64000000,0.000,0.600,269001159.000,539698.417
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.000,0.600,1999996.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.000,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.000,0.600,3618898.500,176888.700
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.000,0.600,2000878.333,164.829
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.000,0.600,94507186.833,1515.563
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.000,0.600,1499007.667,1083.852
ParallelUnions/halfing:union_requests,1000000,64000000,0.000,0.600,63993805.500,432.153
Adaptive/halfing,1000000,64000000,0.000,0.600,898746.740,419840.728
Adaptive/halfing:cross_node_read,1000000,64000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read,1000000,64000000,0.000,0.600,644591146.667,398604.096
Adaptive/halfing:cross_node_write,1000000,64000000,0.000,0.600,0.000,0.000
Adaptive/halfing:this_node_read_success,1000000,64000000,0.000,0.600,644591146.667,398604.096
Adaptive/halfing:this_node_write,1000000,64000000,0.000,0.600,2545980.000,198721.318
Adaptive/halfing:global_data_read_write,1000000,64000000,0.000,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.000,0.600,94507614.500,1601.947
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.000,0.600,1498580.000,1170.551
Adaptive/halfing:union_requests,1000000,64000000,0.000,0.600,63993805.500,432.153
AdaptiveLocks/halfing,1000000,64000000,0.000,0.600,869860.055,394716.637
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.000,0.600,644869120.167,222216.111
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.000,0.600,0.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.000,0.600,644869120.167,222216.111
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.000,0.600,3684709.000,111006.269
AdaptiveLocks/halfing:global_data_read_write,1000000,64000000,0.000,0.600,3000394.833,44.955
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.000,0.600,94507427.667,502.825
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.000,0.600,1498766.833,81.153
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.000,0.600,63993805.500,432.153
LazyUnions/halfing,1000000,64000000,0.000,0.600,890136.319,400183.961
LazyUnions/halfing:cross_node_read,1000000,64000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:this_node_read,1000000,64000000,0.000,0.600,644605570.833,150099.556
LazyUnions/halfing:cross_node_write,1000000,64000000,0.000,0.600,1000041.167,4.491
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.000,0.600,644605560.500,150101.864
LazyUnions/halfing:this_node_write,1000000,64000000,0.000,0.600,3553626.167,74889.803
LazyUnions/halfing:global_data_read_write,1000000,64000000,0.000,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.000,0.600,94508508.500,710.491
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.000,0.600,1497686.000,289.051
LazyUnions/halfing:union_requests,1000000,64000000,0.000,0.600,63993805.500,432.153
Usual,1000000,4000000,0.020,0.600,2769231.684,199126.367
Usual:cross_node_read,1000000,4000000,0.020,0.600,0.000,0.000
Usual:this_node_read,1000000,4000000,0.020,0.600,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.020,0.600,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.020,0.600,0.000,0.000
Usual:this_node_write,1000000,4000000,0.020,0.600,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.020,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.020,0.600,4500177.167,1176.592
Usual:same_set_requests_false,1000000,4000000,0.020,0.600,1500215.833,1613.607
Usual:union_requests,1000000,4000000,0.020,0.600,3999543.000,438.178
ParallelUnions/halfing,1000000,4000000,0.020,0.600,2323916.777,316308.092
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.020,0.600,999730.333,10.367
ParallelUnions/halfing:this_node_read,1000000,4000000,0.020,0.600,31670959.000,3194635.838
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.020,0.600,1999273.000,3.286
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.020,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.020,0.600,4385006.000,890845.392
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.020,0.600,2000784.333,182.899
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.020,0.600,4499633.000,879.936
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.020,0.600,1500760.000,1317.166
ParallelUnions/halfing:union_requests,1000000,4000000,0.020,0.600,3999543.000,438.178
Adaptive/halfing,1000000,4000000,0.020,0.600,721441.431,267452.407
Adaptive/halfing:cross_node_read,1000000,4000000,0.020,0.600,9278860.167,387744.686
Adaptive/halfing:this_node_read,1000000,4000000,0.020,0.600,45662510.333,1484824.983
Adaptive/halfing:cross_node_write,1000000,4000000,0.020,0.600,15029.833,138.546
Adaptive/halfing:this_node_read_success,1000000,4000000,0.020,0.600,36383650.167,1097129.111
Adaptive/halfing:this_node_write,1000000,4000000,0.020,0.600,3167149.333,726531.926
Adaptive/halfing:global_data_read_write,1000000,4000000,0.020,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.020,0.600,4499877.167,189.458
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.020,0.600,1500515.833,619.075
Adaptive/halfing:union_requests,1000000,4000000,0.020,0.600,3999543.000,438.178
AdaptiveLocks/halfing,1000000,4000000,0.020,0.600,737913.982,267278.629
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.020,0.600,9340264.167,505811.999
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.020,0.600,45739085.833,2013861.046
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.020,0.600,30690.667,196.602
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.020,0.600,36398821.667,1508052.052
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.020,0.600,4191632.000,986560.152
AdaptiveLocks/halfing:global_data_read_write,1000000,4000000,0.020,0.600,2999169.500,49.561
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.020,0.600,4499572.000,513.086
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.020,0.600,1500821.000,946.688
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.020,0.600,3999543.000,438.178
LazyUnions/halfing,1000000,4000000,0.020,0.600,700483.970,252860.123
LazyUnions/halfing:cross_node_read,1000000,4000000,0.020,0.600,205671.833,567.486
LazyUnions/halfing:this_node_read,1000000,4000000,0.020,0.600,44817869.833,1352733.874
LazyUnions/halfing:cross_node_write,1000000,4000000,0.020,0.600,999681.667,9.771
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.020,0.600,44612187.167,1352182.120
LazyUnions/halfing:this_node_write,1000000,4000000,0.020,0.600,3783959.167,649776.289
LazyUnions/halfing:global_data_read_write,1000000,4000000,0.020,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.020,0.600,4499778.000,703.852
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.020,0.600,1500615.000,289.634
LazyUnions/halfing:union_requests,1000000,4000000,0.020,0.600,3999543.000,438.178
Usual,1000000,16000000,0.020,0.600,3528469.341,334592.437
Usual:cross_node_read,1000000,16000000,0.020,0.600,0.000,0.000
Usual:this_node_read,1000000,16000000,0.020,0.600,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.020,0.600,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.020,0.600,0.000,0.000
Usual:this_node_write,1000000,16000000,0.020,0.600,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.020,0.600,22500140.667,5738.109
Usual:same_set_requests_false,1000000,16000000,0.020,0.600,1500501.833,1223.525
Usual:union_requests,1000000,16000000,0.020,0.600,15999357.500,4519.259
ParallelUnions/halfing,1000000,16000000,0.020,0.600,3257515.685,473979.115
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.020,0.600,1000055.667,11.272
ParallelUnions/halfing:this_node_read,1000000,16000000,0.020,0.600,78102223.333,1560043.656
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.020,0.600,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.020,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.020,0.600,3835877.333,466766.309
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.020,0.600,2000881.500,158.708
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22500772.167,4774.150
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1499870.333,302.542
ParallelUnions/halfing:union_requests,1000000,16000000,0.020,0.600,15999357.500,4519.259
Adaptive/halfing,1000000,16000000,0.020,0.600,808453.145,290822.880
Adaptive/halfing:cross_node_read,1000000,16000000,0.020,0.600,39232239.500,3421.286
Adaptive/halfing:this_node_read,1000000,16000000,0.020,0.600,163558516.500,75336.237
Adaptive/halfing:cross_node_write,1000000,16000000,0.020,0.600,14973.000,135.903
Adaptive/halfing:this_node_read_success,1000000,16000000,0.020,0.600,124326277.000,72145.899
Adaptive/halfing:this_node_write,1000000,16000000,0.020,0.600,2488696.000,36658.270
Adaptive/halfing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22500575.500,5944.798
Adaptive/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1500067.000,1429.008
Adaptive/halfing:union_requests,1000000,16000000,0.020,0.600,15999357.500,4519.259
AdaptiveLocks/halfing,1000000,16000000,0.020,0.600,792621.759,287058.456
AdaptiveLocks/halfing:cross_node_read,1000000,16000000,0.020,0.600,39458557.833,8055.271
AdaptiveLocks/halfing:this_node_read,1000000,16000000,0.020,0.600,164152574.833,32474.060
AdaptiveLocks/halfing:cross_node_write,1000000,16000000,0.020,0.600,37755.333,175.320
AdaptiveLocks/halfing:this_node_read_success,1000000,16000000,0.020,0.600,124694017.000,26672.729
AdaptiveLocks/halfing:this_node_write,1000000,16000000,0.020,0.600,3648910.667,14943.722
AdaptiveLocks/halfing:global_data_read_write,1000000,16000000,0.020,0.600,3000355.167,78.303
AdaptiveLocks/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22499405.333,5645.869
AdaptiveLocks/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1501237.167,1127.854
AdaptiveLocks/halfing:union_requests,1000000,16000000,0.020,0.600,15999357.500,4519.259
LazyUnions/halfing,1000000,16000000,0.020,0.600,837586.514,321069.929
LazyUnions/halfing:cross_node_read,1000000,16000000,0.020,0.600,691103.833,7915.190
LazyUnions/halfing:this_node_read,1000000,16000000,0.020,0.600,164265427.833,666449.723
LazyUnions/halfing:cross_node_write,1000000,16000000,0.020,0.600,1000049.167,6.616
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.020,0.600,163574317.167,674119.682
LazyUnions/halfing:this_node_write,1000000,16000000,0.020,0.600,3755015.167,279587.696
LazyUnions/halfing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22500527.000,4827.249
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1500115.500,333.543
LazyUnions/halfing:union_requests,1000000,16000000,0.020,0.600,15999357.500,4519.259
Usual,1000000,64000000,0.020,0.600,3886067.340,448503.006
Usual:cross_node_read,1000000,64000000,0.020,0.600,0.000,0.000
Usual:this_node_read,1000000,64000000,0.020,0.600,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.020,0.600,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.020,0.600,0.000,0.000
Usual:this_node_write,1000000,64000000,0.020,0.600,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.020,0.600,94498813.667,55.791
Usual:same_set_requests_false,1000000,64000000,0.020,0.600,1499557.333,817.163
Usual:union_requests,1000000,64000000,0.020,0.600,64001629.000,853.352
ParallelUnions/halfing,1000000,64000000,0.020,0.600,3620872.788,406866.615
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.020,0.600,1000078.500,20.256
ParallelUnions/halfing:this_node_read,1000000,64000000,0.020,0.600,274063063.000,1507990.174
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.020,0.600,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.020,0.600,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.020,0.600,4844610.833,367047.738
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.020,0.600,2001294.333,255.912
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94497646.667,575.769
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1500724.333,312.247
ParallelUnions/halfing:union_requests,1000000,64000000,0.020,0.600,64001629.000,853.352
Adaptive/halfing,1000000,64000000,0.020,0.600,835180.008,268466.176
Adaptive/halfing:cross_node_read,1000000,64000000,0.020,0.600,161067312.500,123895.415
Adaptive/halfing:this_node_read,1000000,64000000,0.020,0.600,645213174.833,171012.756
Adaptive/halfing:cross_node_write,1000000,64000000,0.020,0.600,18931.833,343.201
Adaptive/halfing:this_node_read_success,1000000,64000000,0.020,0.600,484145862.333,50405.066
Adaptive/halfing:this_node_write,1000000,64000000,0.020,0.600,3367768.000,48769.518
Adaptive/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94500002.000,1310.272
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1498369.000,2161.415
Adaptive/halfing:union_requests,1000000,64000000,0.020,0.600,64001629.000,853.352
AdaptiveLocks/halfing,1000000,64000000,0.020,0.600,833179.355,355291.824
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.020,0.600,160216152.167,445675.368
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.020,0.600,644324193.167,715713.844
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.020,0.600,31237.667,973.385
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.020,0.600,484108041.000,277101.569
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.020,0.600,4127722.167,223385.905
AdaptiveLocks/halfing:global_data_read_write,1000000,64000000,0.020,0.600,3000256.667,11.431
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94499166.500,908.069
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1499204.500,114.816
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.020,0.600,64001629.000,853.352
LazyUnions/halfing,1000000,64000000,0.020,0.600,897453.242,437671.941
LazyUnions/halfing:cross_node_read,1000000,64000000,0.020,0.600,1511333.667,285756.479
LazyUnions/halfing:this_node_read,1000000,64000000,0.020,0.600,644500671.333,737149.917
LazyUnions/halfing:cross_node_write,1000000,64000000,0.020,0.600,1000044.167,4.750
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.020,0.600,642989329.000,451551.716
LazyUnions/halfing:this_node_write,1000000,64000000,0.020,0.600,4230351.167,222477.861
LazyUnions/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94499511.167,1540.459
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1498859.833,696.664
LazyUnions/halfing:union_requests,1000000,64000000,0.020,0.600,64001629.000,853.352
Usual,1000000,4000000,0.000,0.700,3452543.404,351154.911
Usual:cross_node_read,1000000,4000000,0.000,0.700,0.000,0.000
Usual:this_node_read,1000000,4000000,0.000,0.700,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.000,0.700,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.000,0.700,0.000,0.000
Usual:this_node_write,1000000,4000000,0.000,0.700,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.000,0.700,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.000,0.700,7000545.333,3388.219
Usual:same_set_requests_false,1000000,4000000,0.000,0.700,2333808.667,1849.584
Usual:union_requests,1000000,4000000,0.000,0.700,3998894.000,1545.673
ParallelUnions/halfing,1000000,4000000,0.000,0.700,2654570.815,316453.458
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.000,0.700,999732.500,2.950
ParallelUnions/halfing:this_node_read,1000000,4000000,0.000,0.700,32454576.333,196088.030
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.000,0.700,1999348.000,6.573
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.000,0.700,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.000,0.700,3631331.500,37238.552
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.000,0.700,2000177.667,44.261
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.000,0.700,7000514.167,4367.576
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.000,0.700,2333839.833,2824.022
ParallelUnions/halfing:union_requests,1000000,4000000,0.000,0.700,3998894.000,1545.673
Adaptive/halfing,1000000,4000000,0.000,0.700,844932.714,291794.916
Adaptive/halfing:cross_node_read,1000000,4000000,0.000,0.700,0.000,0.000
Adaptive/halfing:this_node_read,1000000,4000000,0.000,0.700,58637576.833,97385.446
Adaptive/halfing:cross_node_write,1000000,4000000,0.000,0.700,0.000,0.000
Adaptive/halfing:this_node_read_success,1000000,4000000,0.000,0.700,58637576.833,97385.446
Adaptive/halfing:this_node_write,1000000,4000000,0.000,0.700,2483518.833,49175.429
Adaptive/halfing:global_data_read_write,1000000,4000000,0.000,0.700,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.000,0.700,6998082.667,539.992
