DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/squashing:same_set_requests_true,1000000,8000000,0.02,0.65,true,12999598.833,762.760
Adaptive3/squashing:same_set_requests_false,1000000,8000000,0.02,0.65,true,1856814.667,2064.243
Adaptive3/squashing:union_requests,1000000,8000000,0.02,0.65,true,22857143.000,0.000
Adaptive3/squashing:hist_begin,1000000,8000000,0.02,0.65,true,10944,0
Adaptive3/squashing:hist_end,1000000,8000000,0.02,0.65,true,10980,0
AdaptiveSmart/squashing,1000000,8000000,0.02,0.65,true,2021179.508,326499.000
AdaptiveSmart/squashing:cross_node_read,1000000,8000000,0.02,0.65,true,2581741.333,708275.309
AdaptiveSmart/squashing:this_node_read,1000000,8000000,0.02,0.65,true,96928658.500,207117.124
AdaptiveSmart/squashing:cross_node_write,1000000,8000000,0.02,0.65,true,17128.000,68.419
AdaptiveSmart/squashing:this_node_read_success,1000000,8000000,0.02,0.65,true,2385408.333,307395.529
AdaptiveSmart/squashing:this_node_write,1000000,8000000,0.02,0.65,true,2305064.167,145505.580
AdaptiveSmart/squashing:global_data_read_write,1000000,8000000,0.02,0.65,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,8000000,0.02,0.65,true,12994627.667,1517.116
AdaptiveSmart/squashing:same_set_requests_false,1000000,8000000,0.02,0.65,true,1861785.833,1996.528
AdaptiveSmart/squashing:union_requests,1000000,8000000,0.02,0.65,true,22857143.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,8000000,0.02,0.65,true,10980,0
AdaptiveSmart/squashing:hist_end,1000000,8000000,0.02,0.65,true,11016,0
Usual,1000000,16000000,0.02,0.65,true,3028209.186,292619.853
Usual:cross_node_read,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:this_node_read,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:this_node_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.02,0.65,true,27857019.500,4527.263
Usual:same_set_requests_false,1000000,16000000,0.02,0.65,true,1858721.500,82.309
Usual:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
Usual:hist_begin,1000000,16000000,0.02,0.65,true,11016,0
Usual:hist_end,1000000,16000000,0.02,0.65,true,11052,0
ParallelUnions/halfing,1000000,16000000,0.02,0.65,true,2893887.592,253174.995
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.02,0.65,true,1000051.833,16.570
ParallelUnions/halfing:this_node_read,1000000,16000000,0.02,0.65,true,26572617.000,2354866.645
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.02,0.65,true,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.02,0.65,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.02,0.65,true,4469184.833,324442.881
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.02,0.65,true,2001116.000,302.230
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27857327.500,4598.287
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1858413.500,63.507
ParallelUnions/halfing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
ParallelUnions/halfing:hist_begin,1000000,16000000,0.02,0.65,true,11052,0
ParallelUnions/halfing:hist_end,1000000,16000000,0.02,0.65,true,11088,0
Adaptive2/halfing,1000000,16000000,0.02,0.65,true,1949477.999,441286.623
Adaptive2/halfing:cross_node_read,1000000,16000000,0.02,0.65,true,2948146.333,42639.041
Adaptive2/halfing:this_node_read,1000000,16000000,0.02,0.65,true,195681685.833,153182.125
Adaptive2/halfing:cross_node_write,1000000,16000000,0.02,0.65,true,18134.167,173.694
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.02,0.65,true,6592690.167,83587.839
Adaptive2/halfing:this_node_write,1000000,16000000,0.02,0.65,true,3337330.333,141275.526
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27855983.500,4648.751
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1859757.500,137.998
Adaptive2/halfing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
Adaptive2/halfing:hist_begin,1000000,16000000,0.02,0.65,true,11088,0
Adaptive2/halfing:hist_end,1000000,16000000,0.02,0.65,true,11124,0
Adaptive3/halfing,1000000,16000000,0.02,0.65,true,1187820.780,281092.214
Adaptive3/halfing:cross_node_read,1000000,16000000,0.02,0.65,true,16388008.833,124291.685
Adaptive3/halfing:this_node_read,1000000,16000000,0.02,0.65,true,165264596.000,951800.462
Adaptive3/halfing:cross_node_write,1000000,16000000,0.02,0.65,true,17522.167,37.839
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.02,0.65,true,83866922.333,483662.143
Adaptive3/halfing:this_node_write,1000000,16000000,0.02,0.65,true,2987070.833,328276.384
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27858345.500,4028.545
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1857395.500,531.687
Adaptive3/halfing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
Adaptive3/halfing:hist_begin,1000000,16000000,0.02,0.65,true,11124,0
Adaptive3/halfing:hist_end,1000000,16000000,0.02,0.65,true,11160,0
AdaptiveSmart/halfing,1000000,16000000,0.02,0.65,true,2049750.620,483487.467
AdaptiveSmart/halfing:cross_node_read,1000000,16000000,0.02,0.65,true,2687921.167,34148.877
AdaptiveSmart/halfing:this_node_read,1000000,16000000,0.02,0.65,true,189106299.000,253647.695
AdaptiveSmart/halfing:cross_node_write,1000000,16000000,0.02,0.65,true,17684.333,34.086
AdaptiveSmart/halfing:this_node_read_success,1000000,16000000,0.02,0.65,true,2796609.667,20108.868
AdaptiveSmart/halfing:this_node_write,1000000,16000000,0.02,0.65,true,3101274.833,184420.390
AdaptiveSmart/halfing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27849995.833,4485.523
AdaptiveSmart/halfing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1865745.167,160.482
AdaptiveSmart/halfing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,16000000,0.02,0.65,true,11160,0
AdaptiveSmart/halfing:hist_end,1000000,16000000,0.02,0.65,true,11196,0
ParallelUnions/squashing,1000000,16000000,0.02,0.65,true,2671450.754,257281.379
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.02,0.65,true,1000064.167,14.063
ParallelUnions/squashing:this_node_read,1000000,16000000,0.02,0.65,true,26245897.000,2240945.230
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.02,0.65,true,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.02,0.65,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.02,0.65,true,4597057.333,258956.938
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.02,0.65,true,2001188.500,174.375
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27856250.000,5222.383
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1859491.000,685.164
ParallelUnions/squashing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
ParallelUnions/squashing:hist_begin,1000000,16000000,0.02,0.65,true,11196,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.02,0.65,true,11232,0
Adaptive2/squashing,1000000,16000000,0.02,0.65,true,1897972.320,385769.574
Adaptive2/squashing:cross_node_read,1000000,16000000,0.02,0.65,true,3141586.833,152151.558
Adaptive2/squashing:this_node_read,1000000,16000000,0.02,0.65,true,196488839.667,111654.528
Adaptive2/squashing:cross_node_write,1000000,16000000,0.02,0.65,true,17608.167,606.579
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.02,0.65,true,6666179.167,75606.141
Adaptive2/squashing:this_node_write,1000000,16000000,0.02,0.65,true,3204746.333,26777.223
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27856196.000,5185.205
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1859545.000,649.025
Adaptive2/squashing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
Adaptive2/squashing:hist_begin,1000000,16000000,0.02,0.65,true,11232,0
Adaptive2/squashing:hist_end,1000000,16000000,0.02,0.65,true,11268,0
Adaptive3/squashing,1000000,16000000,0.02,0.65,true,1121448.969,274719.014
Adaptive3/squashing:cross_node_read,1000000,16000000,0.02,0.65,true,15810730.167,31185.028
Adaptive3/squashing:this_node_read,1000000,16000000,0.02,0.65,true,166685457.000,1090957.578
Adaptive3/squashing:cross_node_write,1000000,16000000,0.02,0.65,true,19042.000,256.700
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.02,0.65,true,85137691.833,635441.750
Adaptive3/squashing:this_node_write,1000000,16000000,0.02,0.65,true,3371759.833,395745.608
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27857116.833,4721.351
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1858624.167,187.501
Adaptive3/squashing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
Adaptive3/squashing:hist_begin,1000000,16000000,0.02,0.65,true,11268,0
Adaptive3/squashing:hist_end,1000000,16000000,0.02,0.65,true,11304,0
AdaptiveSmart/squashing,1000000,16000000,0.02,0.65,true,2100108.812,409141.626
AdaptiveSmart/squashing:cross_node_read,1000000,16000000,0.02,0.65,true,2648728.667,158110.603
AdaptiveSmart/squashing:this_node_read,1000000,16000000,0.02,0.65,true,189860624.167,325894.165
AdaptiveSmart/squashing:cross_node_write,1000000,16000000,0.02,0.65,true,17573.000,230.961
AdaptiveSmart/squashing:this_node_read_success,1000000,16000000,0.02,0.65,true,2736563.167,194484.661
AdaptiveSmart/squashing:this_node_write,1000000,16000000,0.02,0.65,true,3121497.500,108020.572
AdaptiveSmart/squashing:global_data_read_write,1000000,16000000,0.02,0.65,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,16000000,0.02,0.65,true,27851659.000,4995.235
AdaptiveSmart/squashing:same_set_requests_false,1000000,16000000,0.02,0.65,true,1864082.000,500.604
AdaptiveSmart/squashing:union_requests,1000000,16000000,0.02,0.65,true,45714286.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,16000000,0.02,0.65,true,11304,0
AdaptiveSmart/squashing:hist_end,1000000,16000000,0.02,0.65,true,11340,0
Usual,1000000,1000000,0.1,0.65,true,1392233.815,99003.315
Usual:cross_node_read,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:this_node_read,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:cross_node_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:this_node_read_success,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:this_node_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Usual:same_set_requests_true,1000000,1000000,0.1,0.65,true,299656.000,604.525
Usual:same_set_requests_false,1000000,1000000,0.1,0.65,true,1558131.500,1226.395
Usual:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
Usual:hist_begin,1000000,1000000,0.1,0.65,true,11340,0
Usual:hist_end,1000000,1000000,0.1,0.65,true,11376,0
ParallelUnions/halfing,1000000,1000000,0.1,0.65,true,1138454.402,252812.751
ParallelUnions/halfing:cross_node_read,1000000,1000000,0.1,0.65,true,837968.500,388.732
ParallelUnions/halfing:this_node_read,1000000,1000000,0.1,0.65,true,15848690.333,152854.578
ParallelUnions/halfing:cross_node_write,1000000,1000000,0.1,0.65,true,1675854.000,755.857
ParallelUnions/halfing:this_node_read_success,1000000,1000000,0.1,0.65,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,1000000,0.1,0.65,true,2641566.667,55437.924
ParallelUnions/halfing:global_data_read_write,1000000,1000000,0.1,0.65,true,1676688.167,912.442
ParallelUnions/halfing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299773.333,906.753
ParallelUnions/halfing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1558014.167,1541.568
ParallelUnions/halfing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
ParallelUnions/halfing:hist_begin,1000000,1000000,0.1,0.65,true,11376,0
ParallelUnions/halfing:hist_end,1000000,1000000,0.1,0.65,true,11412,0
Adaptive2/halfing,1000000,1000000,0.1,0.65,true,951913.861,335265.728
Adaptive2/halfing:cross_node_read,1000000,1000000,0.1,0.65,true,2455427.667,5943.614
Adaptive2/halfing:this_node_read,1000000,1000000,0.1,0.65,true,20791652.167,36384.729
Adaptive2/halfing:cross_node_write,1000000,1000000,0.1,0.65,true,66620.000,248.192
Adaptive2/halfing:this_node_read_success,1000000,1000000,0.1,0.65,true,5202392.833,5595.086
Adaptive2/halfing:this_node_write,1000000,1000000,0.1,0.65,true,1631932.000,20319.092
Adaptive2/halfing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299521.167,327.610
Adaptive2/halfing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1558266.333,960.935
Adaptive2/halfing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
Adaptive2/halfing:hist_begin,1000000,1000000,0.1,0.65,true,11412,0
Adaptive2/halfing:hist_end,1000000,1000000,0.1,0.65,true,11448,0
Adaptive3/halfing,1000000,1000000,0.1,0.65,true,661458.417,232138.598
Adaptive3/halfing:cross_node_read,1000000,1000000,0.1,0.65,true,1776930.500,21073.003
Adaptive3/halfing:this_node_read,1000000,1000000,0.1,0.65,true,17979731.000,299879.505
Adaptive3/halfing:cross_node_write,1000000,1000000,0.1,0.65,true,67804.000,438.028
Adaptive3/halfing:this_node_read_success,1000000,1000000,0.1,0.65,true,11718235.833,185138.327
Adaptive3/halfing:this_node_write,1000000,1000000,0.1,0.65,true,1815528.167,138379.812
Adaptive3/halfing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299564.333,311.462
Adaptive3/halfing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1558223.167,345.230
Adaptive3/halfing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
Adaptive3/halfing:hist_begin,1000000,1000000,0.1,0.65,true,11448,0
Adaptive3/halfing:hist_end,1000000,1000000,0.1,0.65,true,11484,0
AdaptiveSmart/halfing,1000000,1000000,0.1,0.65,true,1380435.400,321364.601
AdaptiveSmart/halfing:cross_node_read,1000000,1000000,0.1,0.65,true,1267450.333,15096.548
AdaptiveSmart/halfing:this_node_read,1000000,1000000,0.1,0.65,true,14766305.833,32806.627
AdaptiveSmart/halfing:cross_node_write,1000000,1000000,0.1,0.65,true,67750.667,453.652
AdaptiveSmart/halfing:this_node_read_success,1000000,1000000,0.1,0.65,true,1698424.833,7208.399
AdaptiveSmart/halfing:this_node_write,1000000,1000000,0.1,0.65,true,1650285.667,21277.477
AdaptiveSmart/halfing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,1000000,0.1,0.65,true,287604.667,230.403
AdaptiveSmart/halfing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1570182.833,829.620
AdaptiveSmart/halfing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,1000000,0.1,0.65,true,11484,0
AdaptiveSmart/halfing:hist_end,1000000,1000000,0.1,0.65,true,11520,0
ParallelUnions/squashing,1000000,1000000,0.1,0.65,true,1062625.202,282431.872
ParallelUnions/squashing:cross_node_read,1000000,1000000,0.1,0.65,true,837980.833,381.095
ParallelUnions/squashing:this_node_read,1000000,1000000,0.1,0.65,true,15770066.333,29713.260
ParallelUnions/squashing:cross_node_write,1000000,1000000,0.1,0.65,true,1675854.000,755.857
ParallelUnions/squashing:this_node_read_success,1000000,1000000,0.1,0.65,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,1000000,0.1,0.65,true,2663995.667,12403.393
ParallelUnions/squashing:global_data_read_write,1000000,1000000,0.1,0.65,true,1676817.833,821.262
ParallelUnions/squashing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299805.500,122.838
ParallelUnions/squashing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1557982.000,749.846
ParallelUnions/squashing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
ParallelUnions/squashing:hist_begin,1000000,1000000,0.1,0.65,true,11520,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.1,0.65,true,11556,0
Adaptive2/squashing,1000000,1000000,0.1,0.65,true,959891.316,344279.530
Adaptive2/squashing:cross_node_read,1000000,1000000,0.1,0.65,true,2400468.000,10224.588
Adaptive2/squashing:this_node_read,1000000,1000000,0.1,0.65,true,21063157.000,6145.865
Adaptive2/squashing:cross_node_write,1000000,1000000,0.1,0.65,true,67225.833,268.874
Adaptive2/squashing:this_node_read_success,1000000,1000000,0.1,0.65,true,5216280.167,3487.835
Adaptive2/squashing:this_node_write,1000000,1000000,0.1,0.65,true,1656131.167,4986.329
Adaptive2/squashing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299897.500,481.131
Adaptive2/squashing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1557890.000,1108.035
Adaptive2/squashing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
Adaptive2/squashing:hist_begin,1000000,1000000,0.1,0.65,true,11556,0
Adaptive2/squashing:hist_end,1000000,1000000,0.1,0.65,true,11592,0
Adaptive3/squashing,1000000,1000000,0.1,0.65,true,624370.633,267306.750
Adaptive3/squashing:cross_node_read,1000000,1000000,0.1,0.65,true,1712665.667,1764.618
Adaptive3/squashing:this_node_read,1000000,1000000,0.1,0.65,true,18238801.333,277488.011
Adaptive3/squashing:cross_node_write,1000000,1000000,0.1,0.65,true,67132.000,220.704
Adaptive3/squashing:this_node_read_success,1000000,1000000,0.1,0.65,true,11870194.167,174352.284
Adaptive3/squashing:this_node_write,1000000,1000000,0.1,0.65,true,1879536.667,117708.505
Adaptive3/squashing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,1000000,0.1,0.65,true,299847.500,250.622
Adaptive3/squashing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1557940.000,393.546
Adaptive3/squashing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
Adaptive3/squashing:hist_begin,1000000,1000000,0.1,0.65,true,11592,0
Adaptive3/squashing:hist_end,1000000,1000000,0.1,0.65,true,11628,0
AdaptiveSmart/squashing,1000000,1000000,0.1,0.65,true,1399820.049,244825.532
AdaptiveSmart/squashing:cross_node_read,1000000,1000000,0.1,0.65,true,1256495.500,12158.817
AdaptiveSmart/squashing:this_node_read,1000000,1000000,0.1,0.65,true,15097265.500,54640.933
AdaptiveSmart/squashing:cross_node_write,1000000,1000000,0.1,0.65,true,67942.333,399.623
AdaptiveSmart/squashing:this_node_read_success,1000000,1000000,0.1,0.65,true,1704853.833,13102.124
AdaptiveSmart/squashing:this_node_write,1000000,1000000,0.1,0.65,true,1678989.667,25874.833
AdaptiveSmart/squashing:global_data_read_write,1000000,1000000,0.1,0.65,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,1000000,0.1,0.65,true,289482.167,767.880
AdaptiveSmart/squashing:same_set_requests_false,1000000,1000000,0.1,0.65,true,1568305.333,1398.412
AdaptiveSmart/squashing:union_requests,1000000,1000000,0.1,0.65,true,2857106.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,1000000,0.1,0.65,true,11628,0
AdaptiveSmart/squashing:hist_end,1000000,1000000,0.1,0.65,true,11664,0
Usual,1000000,2000000,0.1,0.65,true,1617021.746,289289.472
Usual:cross_node_read,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:this_node_read,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:cross_node_write,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:this_node_read_success,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:this_node_write,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:global_data_read_write,1000000,2000000,0.1,0.65,true,0.000,0.000
Usual:same_set_requests_true,1000000,2000000,0.1,0.65,true,1892640.167,2371.379
Usual:same_set_requests_false,1000000,2000000,0.1,0.65,true,1822837.333,1236.610
Usual:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
Usual:hist_begin,1000000,2000000,0.1,0.65,true,11664,0
Usual:hist_end,1000000,2000000,0.1,0.65,true,11700,0
ParallelUnions/halfing,1000000,2000000,0.1,0.65,true,1507369.742,210012.426
ParallelUnions/halfing:cross_node_read,1000000,2000000,0.1,0.65,true,980947.000,68.489
ParallelUnions/halfing:this_node_read,1000000,2000000,0.1,0.65,true,21897468.333,2364361.773
ParallelUnions/halfing:cross_node_write,1000000,2000000,0.1,0.65,true,1961781.000,169.794
ParallelUnions/halfing:this_node_read_success,1000000,2000000,0.1,0.65,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,2000000,0.1,0.65,true,3688361.500,512645.712
ParallelUnions/halfing:global_data_read_write,1000000,2000000,0.1,0.65,true,1962804.000,86.792
ParallelUnions/halfing:same_set_requests_true,1000000,2000000,0.1,0.65,true,1892596.000,2395.669
ParallelUnions/halfing:same_set_requests_false,1000000,2000000,0.1,0.65,true,1822881.500,1253.748
ParallelUnions/halfing:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
ParallelUnions/halfing:hist_begin,1000000,2000000,0.1,0.65,true,11700,0
ParallelUnions/halfing:hist_end,1000000,2000000,0.1,0.65,true,11736,0
Adaptive2/halfing,1000000,2000000,0.1,0.65,true,1167828.089,206105.461
Adaptive2/halfing:cross_node_read,1000000,2000000,0.1,0.65,true,3543549.833,11075.687
Adaptive2/halfing:this_node_read,1000000,2000000,0.1,0.65,true,35461580.667,402354.962
Adaptive2/halfing:cross_node_write,1000000,2000000,0.1,0.65,true,77244.833,691.491
Adaptive2/halfing:this_node_read_success,1000000,2000000,0.1,0.65,true,6406378.500,15219.437
Adaptive2/halfing:this_node_write,1000000,2000000,0.1,0.65,true,2705606.000,315095.276
Adaptive2/halfing:global_data_read_write,1000000,2000000,0.1,0.65,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,2000000,0.1,0.65,true,1893295.333,2374.884
Adaptive2/halfing:same_set_requests_false,1000000,2000000,0.1,0.65,true,1822182.167,1230.993
Adaptive2/halfing:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
Adaptive2/halfing:hist_begin,1000000,2000000,0.1,0.65,true,11736,0
Adaptive2/halfing:hist_end,1000000,2000000,0.1,0.65,true,11772,0
Adaptive3/halfing,1000000,2000000,0.1,0.65,true,761500.520,223621.594
Adaptive3/halfing:cross_node_read,1000000,2000000,0.1,0.65,true,3489673.000,180717.031
Adaptive3/halfing:this_node_read,1000000,2000000,0.1,0.65,true,30251495.500,1166358.097
Adaptive3/halfing:cross_node_write,1000000,2000000,0.1,0.65,true,76867.500,194.259
Adaptive3/halfing:this_node_read_success,1000000,2000000,0.1,0.65,true,17892330.167,597130.277
Adaptive3/halfing:this_node_write,1000000,2000000,0.1,0.65,true,2639461.667,499371.408
Adaptive3/halfing:global_data_read_write,1000000,2000000,0.1,0.65,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,2000000,0.1,0.65,true,1892556.000,1365.306
Adaptive3/halfing:same_set_requests_false,1000000,2000000,0.1,0.65,true,1822921.500,235.824
Adaptive3/halfing:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
Adaptive3/halfing:hist_begin,1000000,2000000,0.1,0.65,true,11772,0
Adaptive3/halfing:hist_end,1000000,2000000,0.1,0.65,true,11808,0
AdaptiveSmart/halfing,1000000,2000000,0.1,0.65,true,1383587.999,245312.303
AdaptiveSmart/halfing:cross_node_read,1000000,2000000,0.1,0.65,true,2283681.833,18771.606
AdaptiveSmart/halfing:this_node_read,1000000,2000000,0.1,0.65,true,27855119.333,733659.010
AdaptiveSmart/halfing:cross_node_write,1000000,2000000,0.1,0.65,true,77474.000,565.178
AdaptiveSmart/halfing:this_node_read_success,1000000,2000000,0.1,0.65,true,2227671.333,82944.939
AdaptiveSmart/halfing:this_node_write,1000000,2000000,0.1,0.65,true,2459605.500,430598.605
AdaptiveSmart/halfing:global_data_read_write,1000000,2000000,0.1,0.65,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,2000000,0.1,0.65,true,1870805.167,3809.436
AdaptiveSmart/halfing:same_set_requests_false,1000000,2000000,0.1,0.65,true,1844672.333,4950.079
AdaptiveSmart/halfing:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,2000000,0.1,0.65,true,11808,0
AdaptiveSmart/halfing:hist_end,1000000,2000000,0.1,0.65,true,11844,0
ParallelUnions/squashing,1000000,2000000,0.1,0.65,true,1420138.767,194218.912
ParallelUnions/squashing:cross_node_read,1000000,2000000,0.1,0.65,true,980948.167,83.014
ParallelUnions/squashing:this_node_read,1000000,2000000,0.1,0.65,true,22386125.667,2769895.091
ParallelUnions/squashing:cross_node_write,1000000,2000000,0.1,0.65,true,1961781.000,169.794
ParallelUnions/squashing:this_node_read_success,1000000,2000000,0.1,0.65,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,2000000,0.1,0.65,true,3934488.333,636419.211
ParallelUnions/squashing:global_data_read_write,1000000,2000000,0.1,0.65,true,1963065.667,204.616
ParallelUnions/squashing:same_set_requests_true,1000000,2000000,0.1,0.65,true,1892567.333,2164.232
ParallelUnions/squashing:same_set_requests_false,1000000,2000000,0.1,0.65,true,1822910.167,1021.673
ParallelUnions/squashing:union_requests,1000000,2000000,0.1,0.65,true,5714213.000,0.000
ParallelUnions/squashing:hist_begin,1000000,2000000,0.1,0.65,true,11844,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.1,0.65,true,11880,0
Adaptive2/squashing,1000000,2000000,0.1,0.65,true,1067381.982,242628.922
Adaptive2/squashing:cross_node_read,1000000,2000000,0.1,0.65,true,3506326.833,82776.565
Adaptive2/squashing:this_node_read,1000000,2000000,0.1,0.65,true,35813871.500,1025978.454
Adaptive2/squashing:cross_node_write,1000000,2000000,0.1,0.65,true,77074.000,805.696
Adaptive2/squashing:this_node_read_success,1000000,2000000,0.1,0.65,true,6400852.833,83280.235
Adaptive2/squashing:this_node_write,1000000,2000000,0.1,0.65,true,2589961.333,516378.596
Adaptive2/squashing:global_data_read_write,1000000,2000000,0.1,0.65,true,0.000,0.000
