DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/squashing:union_requests,1000000,2000000,0.1,0.5,true,4000000.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,2000000,0.1,0.5,true,3.864,0.140
Adaptive3/squashing:same_set_requests,1000000,2000000,0.1,0.5,true,2000664.000,119.404
Adaptive3/squashing:cross_node_write,1000000,2000000,0.1,0.5,true,76490.667,98.762
Adaptive3/squashing:cross_node_read_per_op,1000000,2000000,0.1,0.5,true,0.378,0.001
Adaptive3/squashing:cross_node_read,1000000,2000000,0.1,0.5,true,2268272.833,6533.409
Adaptive3/squashing:global_data_read_write_per_op,1000000,2000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,2000000,0.1,0.5,true,1.924,0.054
Adaptive3/squashing:cross_node_write_per_op,1000000,2000000,0.1,0.5,true,0.013,0.000
Adaptive3/squashing:this_node_write,1000000,2000000,0.1,0.5,true,2575365.000,421900.619
Adaptive3/squashing:this_node_write_per_op,1000000,2000000,0.1,0.5,true,0.429,0.070
Adaptive3/squashing:requests,1000000,2000000,0.1,0.5,true,6000664.000,119.404
Adaptive3/squashing:same_set_requests_true,1000000,2000000,0.1,0.5,true,1018122.000,356.205
Adaptive3/squashing:global_data_read_write,1000000,2000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,2000000,0.1,0.5,true,982542.000,473.817
Adaptive3/squashing:this_node_read_success,1000000,2000000,0.1,0.5,true,11545720.333,324249.827
Adaptive3/squashing:hist_begin,1000000,2000000,0.1,0.5,true,6012,0
Adaptive3/squashing:hist_end,1000000,2000000,0.1,0.5,true,6048,0
Usual,1000000,4000000,0.1,0.5,true,2139869.613,152111.009
Usual:this_node_read,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:union_requests,1000000,4000000,0.1,0.5,true,8000000.000,0.000
Usual:this_node_read_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests,1000000,4000000,0.1,0.5,true,3999519.500,135.287
Usual:cross_node_write,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:requests,1000000,4000000,0.1,0.5,true,11999519.500,135.287
Usual:same_set_requests_true,1000000,4000000,0.1,0.5,true,3000134.667,635.634
Usual:global_data_read_write,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests_false,1000000,4000000,0.1,0.5,true,999384.833,764.503
Usual:this_node_read_success,1000000,4000000,0.1,0.5,true,0.000,0.000
Usual:hist_begin,1000000,4000000,0.1,0.5,true,6048,0
Usual:hist_end,1000000,4000000,0.1,0.5,true,6084,0
ParallelUnions/squashing,1000000,4000000,0.1,0.5,true,1806551.900,140542.453
ParallelUnions/squashing:this_node_read,1000000,4000000,0.1,0.5,true,23941987.500,163042.262
ParallelUnions/squashing:union_requests,1000000,4000000,0.1,0.5,true,8000000.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,4000000,0.1,0.5,true,1.995,0.014
ParallelUnions/squashing:same_set_requests,1000000,4000000,0.1,0.5,true,3999519.500,135.287
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.1,0.5,true,1999334.000,65.727
ParallelUnions/squashing:cross_node_read_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,4000000,0.1,0.5,true,0.167,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,4000000,0.1,0.5,true,0.167,0.000
ParallelUnions/squashing:this_node_write,1000000,4000000,0.1,0.5,true,3843148.167,55058.481
ParallelUnions/squashing:this_node_write_per_op,1000000,4000000,0.1,0.5,true,0.320,0.005
ParallelUnions/squashing:requests,1000000,4000000,0.1,0.5,true,11999519.500,135.287
ParallelUnions/squashing:same_set_requests_true,1000000,4000000,0.1,0.5,true,2999696.167,180.885
ParallelUnions/squashing:global_data_read_write,1000000,4000000,0.1,0.5,true,1999910.833,170.711
ParallelUnions/squashing:same_set_requests_false,1000000,4000000,0.1,0.5,true,999823.333,315.567
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,4000000,0.1,0.5,true,6084,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.1,0.5,true,6120,0
Adaptive2/squashing,1000000,4000000,0.1,0.5,true,1279226.147,204991.971
Adaptive2/squashing:this_node_read,1000000,4000000,0.1,0.5,true,42749416.667,109245.319
Adaptive2/squashing:union_requests,1000000,4000000,0.1,0.5,true,8000000.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,4000000,0.1,0.5,true,3.563,0.009
Adaptive2/squashing:same_set_requests,1000000,4000000,0.1,0.5,true,3999519.500,135.287
Adaptive2/squashing:cross_node_write,1000000,4000000,0.1,0.5,true,78006.000,406.727
Adaptive2/squashing:cross_node_read_per_op,1000000,4000000,0.1,0.5,true,0.257,0.003
Adaptive2/squashing:cross_node_read,1000000,4000000,0.1,0.5,true,3079934.667,35157.770
Adaptive2/squashing:global_data_read_write_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,4000000,0.1,0.5,true,0.463,0.003
Adaptive2/squashing:cross_node_write_per_op,1000000,4000000,0.1,0.5,true,0.007,0.000
Adaptive2/squashing:this_node_write,1000000,4000000,0.1,0.5,true,2671500.000,41323.164
Adaptive2/squashing:this_node_write_per_op,1000000,4000000,0.1,0.5,true,0.223,0.003
Adaptive2/squashing:requests,1000000,4000000,0.1,0.5,true,11999519.500,135.287
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.1,0.5,true,2999260.500,91.699
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.1,0.5,true,1000259.000,144.336
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.1,0.5,true,5551573.167,36842.470
Adaptive2/squashing:hist_begin,1000000,4000000,0.1,0.5,true,6120,0
Adaptive2/squashing:hist_end,1000000,4000000,0.1,0.5,true,6156,0
Adaptive3/squashing,1000000,4000000,0.1,0.5,true,926638.919,160352.317
Adaptive3/squashing:this_node_read,1000000,4000000,0.1,0.5,true,37587073.000,802472.726
Adaptive3/squashing:union_requests,1000000,4000000,0.1,0.5,true,8000000.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,4000000,0.1,0.5,true,3.132,0.067
Adaptive3/squashing:same_set_requests,1000000,4000000,0.1,0.5,true,3999519.500,135.287
Adaptive3/squashing:cross_node_write,1000000,4000000,0.1,0.5,true,78905.833,1195.955
Adaptive3/squashing:cross_node_read_per_op,1000000,4000000,0.1,0.5,true,0.306,0.000
Adaptive3/squashing:cross_node_read,1000000,4000000,0.1,0.5,true,3668180.667,4800.194
Adaptive3/squashing:global_data_read_write_per_op,1000000,4000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,4000000,0.1,0.5,true,1.393,0.026
Adaptive3/squashing:cross_node_write_per_op,1000000,4000000,0.1,0.5,true,0.007,0.000
Adaptive3/squashing:this_node_write,1000000,4000000,0.1,0.5,true,2679589.000,377084.774
Adaptive3/squashing:this_node_write_per_op,1000000,4000000,0.1,0.5,true,0.223,0.031
Adaptive3/squashing:requests,1000000,4000000,0.1,0.5,true,11999519.500,135.287
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.1,0.5,true,2999637.000,515.546
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.1,0.5,true,999882.500,648.942
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.1,0.5,true,16720783.000,307451.584
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.5,true,6156,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.5,true,6192,0
Usual,1000000,8000000,0.1,0.5,true,2705822.760,178445.886
Usual:this_node_read,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:union_requests,1000000,8000000,0.1,0.5,true,16000000.000,0.000
Usual:this_node_read_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests,1000000,8000000,0.1,0.5,true,8001367.500,296.318
Usual:cross_node_write,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:requests,1000000,8000000,0.1,0.5,true,24001367.500,296.318
Usual:same_set_requests_true,1000000,8000000,0.1,0.5,true,7000046.167,125.024
Usual:global_data_read_write,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests_false,1000000,8000000,0.1,0.5,true,1001321.333,365.545
Usual:this_node_read_success,1000000,8000000,0.1,0.5,true,0.000,0.000
Usual:hist_begin,1000000,8000000,0.1,0.5,true,6192,0
Usual:hist_end,1000000,8000000,0.1,0.5,true,6228,0
ParallelUnions/squashing,1000000,8000000,0.1,0.5,true,2413749.760,235607.228
ParallelUnions/squashing:this_node_read,1000000,8000000,0.1,0.5,true,34384289.833,2560331.176
ParallelUnions/squashing:union_requests,1000000,8000000,0.1,0.5,true,16000000.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,8000000,0.1,0.5,true,1.433,0.107
ParallelUnions/squashing:same_set_requests,1000000,8000000,0.1,0.5,true,8001367.500,296.318
ParallelUnions/squashing:cross_node_write,1000000,8000000,0.1,0.5,true,1999997.000,1.095
ParallelUnions/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,8000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.5,true,0.083,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.5,true,0.083,0.000
ParallelUnions/squashing:this_node_write,1000000,8000000,0.1,0.5,true,4242491.500,516354.935
ParallelUnions/squashing:this_node_write_per_op,1000000,8000000,0.1,0.5,true,0.177,0.022
ParallelUnions/squashing:requests,1000000,8000000,0.1,0.5,true,24001367.500,296.318
ParallelUnions/squashing:same_set_requests_true,1000000,8000000,0.1,0.5,true,7000439.667,240.709
ParallelUnions/squashing:global_data_read_write,1000000,8000000,0.1,0.5,true,2000385.167,82.915
ParallelUnions/squashing:same_set_requests_false,1000000,8000000,0.1,0.5,true,1000927.833,86.402
ParallelUnions/squashing:this_node_read_success,1000000,8000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.5,true,6228,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.5,true,6264,0
Adaptive2/squashing,1000000,8000000,0.1,0.5,true,1540800.734,256987.424
Adaptive2/squashing:this_node_read,1000000,8000000,0.1,0.5,true,75963898.167,335219.721
Adaptive2/squashing:union_requests,1000000,8000000,0.1,0.5,true,16000000.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,8000000,0.1,0.5,true,3.165,0.014
Adaptive2/squashing:same_set_requests,1000000,8000000,0.1,0.5,true,8001367.500,296.318
Adaptive2/squashing:cross_node_write,1000000,8000000,0.1,0.5,true,77523.833,222.410
Adaptive2/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.5,true,0.185,0.014
Adaptive2/squashing:cross_node_read,1000000,8000000,0.1,0.5,true,4451744.000,347214.498
Adaptive2/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.5,true,0.248,0.009
Adaptive2/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.5,true,0.003,0.000
Adaptive2/squashing:this_node_write,1000000,8000000,0.1,0.5,true,3036969.667,175158.832
Adaptive2/squashing:this_node_write_per_op,1000000,8000000,0.1,0.5,true,0.127,0.007
Adaptive2/squashing:requests,1000000,8000000,0.1,0.5,true,24001367.500,296.318
Adaptive2/squashing:same_set_requests_true,1000000,8000000,0.1,0.5,true,7000215.667,297.055
Adaptive2/squashing:global_data_read_write,1000000,8000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,8000000,0.1,0.5,true,1001151.833,586.491
Adaptive2/squashing:this_node_read_success,1000000,8000000,0.1,0.5,true,5941121.333,203969.284
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.5,true,6264,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.5,true,6300,0
Adaptive3/squashing,1000000,8000000,0.1,0.5,true,1112832.911,211023.047
Adaptive3/squashing:this_node_read,1000000,8000000,0.1,0.5,true,66516688.500,920616.173
Adaptive3/squashing:union_requests,1000000,8000000,0.1,0.5,true,16000000.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,8000000,0.1,0.5,true,2.771,0.038
Adaptive3/squashing:same_set_requests,1000000,8000000,0.1,0.5,true,8001367.500,296.318
Adaptive3/squashing:cross_node_write,1000000,8000000,0.1,0.5,true,80710.167,148.088
Adaptive3/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.5,true,0.269,0.005
Adaptive3/squashing:cross_node_read,1000000,8000000,0.1,0.5,true,6457900.167,124770.284
Adaptive3/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.5,true,1.120,0.018
Adaptive3/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.5,true,0.003,0.000
Adaptive3/squashing:this_node_write,1000000,8000000,0.1,0.5,true,2967772.000,438362.959
Adaptive3/squashing:this_node_write_per_op,1000000,8000000,0.1,0.5,true,0.124,0.018
Adaptive3/squashing:requests,1000000,8000000,0.1,0.5,true,24001367.500,296.318
Adaptive3/squashing:same_set_requests_true,1000000,8000000,0.1,0.5,true,6999671.000,915.078
Adaptive3/squashing:global_data_read_write,1000000,8000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,8000000,0.1,0.5,true,1001696.500,618.943
Adaptive3/squashing:this_node_read_success,1000000,8000000,0.1,0.5,true,26890005.000,428479.929
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.5,true,6300,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.5,true,6336,0
Usual,1000000,16000000,0.1,0.5,true,3021201.586,294112.037
Usual:this_node_read,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:union_requests,1000000,16000000,0.1,0.5,true,32000000.000,0.000
Usual:this_node_read_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests,1000000,16000000,0.1,0.5,true,16001153.500,2782.978
Usual:cross_node_write,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_read,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:this_node_write_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:requests,1000000,16000000,0.1,0.5,true,48001153.500,2782.978
Usual:same_set_requests_true,1000000,16000000,0.1,0.5,true,15000651.000,3900.974
Usual:global_data_read_write,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:same_set_requests_false,1000000,16000000,0.1,0.5,true,1000502.500,1130.880
Usual:this_node_read_success,1000000,16000000,0.1,0.5,true,0.000,0.000
Usual:hist_begin,1000000,16000000,0.1,0.5,true,6336,0
Usual:hist_end,1000000,16000000,0.1,0.5,true,6372,0
ParallelUnions/squashing,1000000,16000000,0.1,0.5,true,2654085.161,306417.217
ParallelUnions/squashing:this_node_read,1000000,16000000,0.1,0.5,true,53206840.833,2270535.329
ParallelUnions/squashing:union_requests,1000000,16000000,0.1,0.5,true,32000000.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,16000000,0.1,0.5,true,1.108,0.047
ParallelUnions/squashing:same_set_requests,1000000,16000000,0.1,0.5,true,16001153.500,2782.978
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.1,0.5,true,1999998.000,0.000
ParallelUnions/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.5,true,0.042,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.5,true,0.042,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.1,0.5,true,4861290.500,400287.099
ParallelUnions/squashing:this_node_write_per_op,1000000,16000000,0.1,0.5,true,0.101,0.008
ParallelUnions/squashing:requests,1000000,16000000,0.1,0.5,true,48001153.500,2782.978
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.1,0.5,true,15000313.333,3757.126
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.1,0.5,true,2000578.833,96.356
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.1,0.5,true,1000840.167,978.638
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.1,0.5,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.5,true,6372,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.5,true,6408,0
Adaptive2/squashing,1000000,16000000,0.1,0.5,true,1768310.956,314468.992
Adaptive2/squashing:this_node_read,1000000,16000000,0.1,0.5,true,141412263.667,570241.236
Adaptive2/squashing:union_requests,1000000,16000000,0.1,0.5,true,32000000.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,16000000,0.1,0.5,true,2.946,0.012
Adaptive2/squashing:same_set_requests,1000000,16000000,0.1,0.5,true,16001153.500,2782.978
Adaptive2/squashing:cross_node_write,1000000,16000000,0.1,0.5,true,79500.667,228.667
Adaptive2/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.5,true,0.129,0.013
Adaptive2/squashing:cross_node_read,1000000,16000000,0.1,0.5,true,6189708.000,610224.328
Adaptive2/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.5,true,0.140,0.014
Adaptive2/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.5,true,0.002,0.000
Adaptive2/squashing:this_node_write,1000000,16000000,0.1,0.5,true,3375487.167,196941.637
Adaptive2/squashing:this_node_write_per_op,1000000,16000000,0.1,0.5,true,0.070,0.004
Adaptive2/squashing:requests,1000000,16000000,0.1,0.5,true,48001153.500,2782.978
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.1,0.5,true,15001185.500,5306.010
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.1,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.1,0.5,true,999968.000,2524.082
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.1,0.5,true,6741252.333,649597.636
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.5,true,6408,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.5,true,6444,0
Adaptive3/squashing,1000000,16000000,0.1,0.5,true,1293977.211,295483.656
Adaptive3/squashing:this_node_read,1000000,16000000,0.1,0.5,true,123926722.833,1492798.753
Adaptive3/squashing:union_requests,1000000,16000000,0.1,0.5,true,32000000.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,16000000,0.1,0.5,true,2.582,0.031
Adaptive3/squashing:same_set_requests,1000000,16000000,0.1,0.5,true,16001153.500,2782.978
Adaptive3/squashing:cross_node_write,1000000,16000000,0.1,0.5,true,80801.333,1057.819
Adaptive3/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.5,true,0.234,0.001
Adaptive3/squashing:cross_node_read,1000000,16000000,0.1,0.5,true,11225975.000,32024.995
Adaptive3/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.5,true,0.989,0.016
Adaptive3/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.5,true,0.002,0.000
Adaptive3/squashing:this_node_write,1000000,16000000,0.1,0.5,true,3394769.500,544152.832
Adaptive3/squashing:this_node_write_per_op,1000000,16000000,0.1,0.5,true,0.071,0.011
Adaptive3/squashing:requests,1000000,16000000,0.1,0.5,true,48001153.500,2782.978
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.1,0.5,true,15000813.333,2525.230
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.1,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.1,0.5,true,1000340.167,282.676
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.1,0.5,true,47479442.667,778327.045
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.5,true,6444,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.5,true,6480,0
Usual,1000000,1000000,0.02,0.65,true,1306471.289,147365.403
Usual:this_node_read,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:union_requests,1000000,1000000,0.02,0.65,true,2857143.000,0.000
Usual:this_node_read_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:same_set_requests,1000000,1000000,0.02,0.65,true,1857051.500,317.131
Usual:cross_node_write,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:cross_node_read,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:this_node_write,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:this_node_write_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:requests,1000000,1000000,0.02,0.65,true,4714194.500,317.131
Usual:same_set_requests_true,1000000,1000000,0.02,0.65,true,300882.333,374.464
Usual:global_data_read_write,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:same_set_requests_false,1000000,1000000,0.02,0.65,true,1556169.167,135.012
Usual:this_node_read_success,1000000,1000000,0.02,0.65,true,0.000,0.000
Usual:hist_begin,1000000,1000000,0.02,0.65,true,6480,0
Usual:hist_end,1000000,1000000,0.02,0.65,true,6516,0
ParallelUnions/squashing,1000000,1000000,0.02,0.65,true,1357915.717,279345.027
ParallelUnions/squashing:this_node_read,1000000,1000000,0.02,0.65,true,18418046.333,201477.235
ParallelUnions/squashing:union_requests,1000000,1000000,0.02,0.65,true,2857143.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,1000000,0.02,0.65,true,3.907,0.043
ParallelUnions/squashing:same_set_requests,1000000,1000000,0.02,0.65,true,1857051.500,317.131
ParallelUnions/squashing:cross_node_write,1000000,1000000,0.02,0.65,true,1676537.000,123.785
ParallelUnions/squashing:cross_node_read_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,1000000,0.02,0.65,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,1000000,0.02,0.65,true,0.356,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,1000000,0.02,0.65,true,0.356,0.000
ParallelUnions/squashing:this_node_write,1000000,1000000,0.02,0.65,true,2867895.833,70811.501
ParallelUnions/squashing:this_node_write_per_op,1000000,1000000,0.02,0.65,true,0.608,0.015
ParallelUnions/squashing:requests,1000000,1000000,0.02,0.65,true,4714194.500,317.131
ParallelUnions/squashing:same_set_requests_true,1000000,1000000,0.02,0.65,true,301011.167,177.099
ParallelUnions/squashing:global_data_read_write,1000000,1000000,0.02,0.65,true,1676912.333,201.120
ParallelUnions/squashing:same_set_requests_false,1000000,1000000,0.02,0.65,true,1556040.333,493.408
ParallelUnions/squashing:this_node_read_success,1000000,1000000,0.02,0.65,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,1000000,0.02,0.65,true,6516,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.02,0.65,true,6552,0
Adaptive2/squashing,1000000,1000000,0.02,0.65,true,1099542.314,378321.604
Adaptive2/squashing:this_node_read,1000000,1000000,0.02,0.65,true,20457517.167,163125.927
Adaptive2/squashing:union_requests,1000000,1000000,0.02,0.65,true,2857143.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,1000000,0.02,0.65,true,4.340,0.034
Adaptive2/squashing:same_set_requests,1000000,1000000,0.02,0.65,true,1857051.500,317.131
Adaptive2/squashing:cross_node_write,1000000,1000000,0.02,0.65,true,14879.667,110.538
Adaptive2/squashing:cross_node_read_per_op,1000000,1000000,0.02,0.65,true,0.264,0.000
Adaptive2/squashing:cross_node_read,1000000,1000000,0.02,0.65,true,1243923.167,2047.861
Adaptive2/squashing:global_data_read_write_per_op,1000000,1000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,1000000,0.02,0.65,true,1.072,0.001
Adaptive2/squashing:cross_node_write_per_op,1000000,1000000,0.02,0.65,true,0.003,0.000
Adaptive2/squashing:this_node_write,1000000,1000000,0.02,0.65,true,1741613.667,79002.912
Adaptive2/squashing:this_node_write_per_op,1000000,1000000,0.02,0.65,true,0.369,0.017
Adaptive2/squashing:requests,1000000,1000000,0.02,0.65,true,4714194.500,317.131
Adaptive2/squashing:same_set_requests_true,1000000,1000000,0.02,0.65,true,300918.167,268.792
Adaptive2/squashing:global_data_read_write,1000000,1000000,0.02,0.65,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,1000000,0.02,0.65,true,1556133.333,113.586
Adaptive2/squashing:this_node_read_success,1000000,1000000,0.02,0.65,true,5054941.167,4642.613
Adaptive2/squashing:hist_begin,1000000,1000000,0.02,0.65,true,6552,0
